Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,564,304,599.69","1,564,304,775.56"
writing,"1,564,305,109.08","1,564,305,146.95"
writing,"1,564,305,173.98","1,564,305,212.29"
writing,"1,564,305,232.54","1,564,305,265.74"
writing,"1,564,305,272.52","1,564,305,321.14"
writing,"1,564,305,325.28","1,564,305,358.51"
writing,"1,564,305,524.60","1,564,305,555.23"
writing,"1,564,305,563.02","1,564,305,571.85"
writing,"1,564,305,575.49","1,564,305,577.06"
writing,"1,564,305,591.07","1,564,305,594.18"
writing,"1,564,305,639.82","1,564,305,642.41"
writing,"1,564,305,645.01","1,564,305,648.63"
writing,"1,564,305,653.82","1,564,305,661.07"
writing,"1,564,305,668.33","1,564,305,832.91"
audio,"1,564,307,180.45","1,564,307,194.46"
audio,"1,564,307,343.38","1,564,307,343.90"
writing,"1,564,307,944.82","1,564,307,946.38"
audio,"1,564,308,919.29","1,564,308,931.22"
writing,"1,564,309,127.16","1,564,309,127.68"
audio,"1,564,309,128.20","1,564,309,138.58"
writing,"1,564,309,139.10","1,564,309,139.61"
audio,"1,564,309,167.58","1,564,309,172.76"
writing,"1,564,309,332.41","1,564,309,358.87"
writing,"1,564,309,370.29","1,564,309,397.28"
writing,"1,564,309,404.04","1,564,309,419.56"
writing,"1,564,309,422.15","1,564,309,432.06"
writing,"1,564,309,455.16","1,564,309,463.61"
writing,"1,564,309,552.38","1,564,309,631.15"
writing,"1,564,309,669.56","1,564,309,676.31"
writing,"1,564,309,782.69","1,564,309,807.07"
writing,"1,564,309,810.19","1,564,309,817.94"
writing,"1,564,309,833.43","1,564,309,913.89"
audio,"1,564,309,917.00","1,564,309,932.55"
writing,"1,564,309,933.07","1,564,309,933.59"
writing,"1,564,309,948.60","1,564,309,951.71"
writing,"1,564,309,968.31","1,564,309,980.23"
writing,"1,564,309,995.26","1,564,309,996.30"
writing,"1,564,310,031.69","1,564,310,034.83"
writing,"1,564,310,039.54","1,564,310,064.06"
writing,"1,564,310,164.33","1,564,310,173.18"
writing,"1,564,310,913.46","1,564,310,913.98"
audio,"1,564,310,914.50","1,564,310,919.18"
writing,"1,564,312,299.83","1,564,312,300.35"
audio,"1,564,312,300.87","1,564,312,436.39"
audio,"1,564,312,502.06","1,564,312,506.73"
writing,"1,564,312,507.25","1,564,312,508.29"
writing,"1,564,312,641.58","1,564,312,657.66"
writing,"1,564,312,661.27","1,564,312,663.34"
writing,"1,564,312,666.96","1,564,312,713.17"
writing,"1,564,312,715.77","1,564,312,729.78"
writing,"1,564,312,778.57","1,564,312,782.20"
writing,"1,564,312,785.84","1,564,312,796.23"
writing,"1,564,312,805.07","1,564,312,815.99"
writing,"1,564,312,848.71","1,564,312,853.90"
writing,"1,564,312,859.11","1,564,312,863.28"
writing,"1,564,312,872.64","1,564,312,875.75"
writing,"1,564,312,878.89","1,564,312,892.90"
writing,"1,564,312,992.60","1,564,313,011.30"
writing,"1,564,313,012.85","1,564,313,014.41"
audio,"1,564,313,036.20","1,564,313,037.81"
writing,"1,564,313,365.32","1,564,313,382.97"
writing,"1,564,313,398.05","1,564,313,413.09"
writing,"1,564,313,474.34","1,564,313,490.94"
writing,"1,564,313,494.05","1,564,313,528.86"
writing,"1,564,313,532.48","1,564,313,541.30"
writing,"1,564,313,542.34","1,564,313,542.86"
writing,"1,564,313,562.56","1,564,313,581.25"
writing,"1,564,313,590.09","1,564,313,602.02"
