Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,567,496,405.14","1,567,496,407.22"
writing,"1,567,496,410.34","1,567,496,467.50"
writing,"1,567,502,279.76","1,567,502,280.30"
writing,"1,567,503,668.94","1,567,503,687.61"
writing,"1,567,503,704.20","1,567,503,724.40"
writing,"1,567,503,727.01","1,567,503,734.26"
writing,"1,567,503,736.86","1,567,503,737.38"
writing,"1,567,503,748.30","1,567,503,777.82"
writing,"1,567,503,779.37","1,567,503,789.73"
writing,"1,567,503,791.80","1,567,503,792.32"
writing,"1,567,504,428.78","1,567,504,429.30"
audio,"1,567,504,429.82","1,567,504,430.34"
writing,"1,567,504,430.86","1,567,504,434.49"
writing,"1,567,504,436.05","1,567,504,457.85"
writing,"1,567,504,707.16","1,567,504,709.25"
writing,"1,567,504,713.93","1,567,504,750.26"
writing,"1,567,504,751.86","1,567,504,789.22"
writing,"1,567,504,792.85","1,567,504,827.61"
writing,"1,567,504,831.23","1,567,504,841.09"
writing,"1,567,504,843.17","1,567,504,847.84"
writing,"1,567,504,866.58","1,567,504,899.28"
writing,"1,567,504,900.31","1,567,504,916.91"
writing,"1,567,504,918.47","1,567,505,059.59"
writing,"1,567,505,061.68","1,567,505,074.12"
writing,"1,567,505,076.20","1,567,505,083.47"
writing,"1,567,505,086.07","1,567,505,115.12"
writing,"1,567,505,117.18","1,567,505,125.48"
writing,"1,567,505,127.03","1,567,505,132.74"
writing,"1,567,505,134.29","1,567,505,143.11"
writing,"1,567,505,144.15","1,567,505,150.37"
writing,"1,567,505,153.49","1,567,505,154.01"
writing,"1,567,505,340.08","1,567,505,411.13"
writing,"1,567,505,413.72","1,567,505,417.36"
writing,"1,567,505,418.91","1,567,505,430.33"
writing,"1,567,505,431.89","1,567,505,436.04"
writing,"1,567,505,437.08","1,567,505,446.94"
writing,"1,567,505,450.06","1,567,505,473.39"
writing,"1,567,505,474.95","1,567,505,488.95"
writing,"1,567,505,490.51","1,567,505,505.05"
writing,"1,567,505,506.60","1,567,505,523.22"
writing,"1,567,505,524.80","1,567,505,527.92"
writing,"1,567,505,528.96","1,567,505,562.15"
writing,"1,567,505,563.18","1,567,505,582.89"
writing,"1,567,505,584.96","1,567,505,594.83"
writing,"1,567,505,596.90","1,567,505,657.08"
writing,"1,567,505,658.64","1,567,505,661.24"
writing,"1,567,505,663.83","1,567,505,685.11"
writing,"1,567,505,758.08","1,567,505,889.35"
writing,"1,567,505,891.43","1,567,505,905.44"
writing,"1,567,505,907.01","1,567,505,912.72"
writing,"1,567,505,915.83","1,567,506,153.40"
writing,"1,567,506,154.95","1,567,506,172.07"
writing,"1,567,506,174.14","1,567,506,184.52"
writing,"1,567,506,186.59","1,567,506,194.90"
writing,"1,567,506,195.95","1,567,506,199.06"
writing,"1,567,506,200.61","1,567,506,263.88"
writing,"1,567,506,265.96","1,567,506,309.01"
writing,"1,567,506,310.57","1,567,506,317.82"
writing,"1,567,506,319.38","1,567,506,329.23"
writing,"1,567,506,330.79","1,567,506,343.26"
writing,"1,567,506,344.81","1,567,506,360.38"
writing,"1,567,506,659.00","1,567,506,674.06"
writing,"1,567,506,676.13","1,567,506,718.69"
writing,"1,567,506,720.25","1,567,506,750.86"
writing,"1,567,506,753.45","1,567,506,776.29"
writing,"1,567,506,778.89","1,567,506,779.93"
writing,"1,567,506,791.87","1,567,506,810.02"
writing,"1,567,506,826.64","1,567,506,847.39"
writing,"1,567,506,849.98","1,567,506,861.39"
writing,"1,567,506,863.47","1,567,506,874.36"
writing,"1,567,506,876.43","1,567,506,893.03"
writing,"1,567,506,895.63","1,567,506,896.68"
writing,"1,567,506,930.42","1,567,506,941.31"
audio,"1,567,507,109.42","1,567,507,109.94"
visual,"1,567,507,110.46","1,567,507,114.10"
visual,"1,567,511,621.16","1,567,511,622.20"
writing,"1,567,511,624.28","1,567,511,625.83"
audio,"1,567,516,376.55","1,567,516,377.08"
audio,"1,567,517,217.40","1,567,517,217.93"
audio,"1,567,533,635.55","1,567,533,638.15"
writing,"1,567,536,303.10","1,567,536,304.66"
writing,"1,567,536,306.22","1,567,536,309.87"
writing,"1,567,536,654.20","1,567,536,656.80"
audio,"1,567,536,657.33","1,567,536,657.85"
writing,"1,567,540,457.29","1,567,540,457.81"
writing,"1,567,543,063.91","1,567,543,065.47"
audio,"1,567,543,068.07","1,567,543,069.11"
writing,"1,567,543,069.63","1,567,543,070.15"
