Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,561,117,871.17","1,561,117,871.69"
writing,"1,561,120,582.01","1,561,120,582.52"
writing,"1,561,120,598.45","1,561,120,598.97"
writing,"1,561,120,615.92","1,561,120,616.43"
writing,"1,561,121,722.76","1,561,121,723.27"
audio,"1,561,122,164.52","1,561,122,392.65"
audio,"1,561,122,440.38","1,561,122,449.14"
audio,"1,561,123,506.81","1,561,123,535.67"
audio,"1,561,134,672.21","1,561,134,675.80"
writing,"1,561,134,834.99","1,561,134,835.51"
writing,"1,561,134,973.25","1,561,134,973.76"
writing,"1,561,135,310.29","1,561,135,310.81"
writing,"1,561,135,496.85","1,561,135,497.36"
writing,"1,561,136,536.07","1,561,136,536.58"
writing,"1,561,136,766.17","1,561,136,766.68"
writing,"1,561,136,966.42","1,561,136,966.94"
audio,"1,561,137,324.22","1,561,137,324.74"
audio,"1,561,139,863.68","1,561,139,864.19"
writing,"1,561,139,892.51","1,561,139,893.02"
writing,"1,561,140,517.13","1,561,140,518.16"
writing,"1,561,142,093.05","1,561,142,093.56"
writing,"1,561,142,117.24","1,561,142,117.75"
writing,"1,561,142,237.50","1,561,142,238.01"
writing,"1,561,142,355.83","1,561,142,356.34"
writing,"1,561,143,158.93","1,561,143,159.44"
writing,"1,561,143,351.24","1,561,143,351.75"
writing,"1,561,143,672.49","1,561,143,673.01"
writing,"1,561,143,884.38","1,561,143,885.41"
writing,"1,561,145,893.77","1,561,145,894.28"
writing,"1,561,146,490.73","1,561,146,492.27"
