Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,557,875,207.02","1,557,875,208.05"
audio,"1,557,919,754.53","1,557,919,755.04"
audio,"1,557,920,008.98","1,557,920,011.04"
writing,"1,557,922,144.40","1,557,922,173.85"
audio,"1,557,927,031.24","1,557,927,031.75"
writing,"1,557,927,032.84","1,557,927,095.43"
audio,"1,557,934,470.21","1,557,934,471.24"
audio,"1,557,938,764.79","1,557,938,767.90"
audio,"1,557,939,420.86","1,557,939,421.37"
audio,"1,557,939,426.55","1,557,939,432.76"
audio,"1,557,940,798.65","1,557,940,802.27"
