Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,562,281,998.05","1,562,282,001.19"
audio,"1,562,282,401.35","1,562,282,411.31"
audio,"1,562,282,626.00","1,562,282,627.05"
audio,"1,562,285,439.96","1,562,285,440.48"
visual,"1,562,285,478.16","1,562,285,500.04"
writing,"1,562,287,897.02","1,562,287,897.55"
audio,"1,562,287,898.11","1,562,287,964.03"
writing,"1,562,287,964.56","1,562,287,965.08"
writing,"1,562,287,966.69","1,562,287,967.22"
writing,"1,562,288,048.91","1,562,288,049.43"
audio,"1,562,288,050.01","1,562,288,121.67"
writing,"1,562,288,122.19","1,562,288,122.73"
audio,"1,562,288,160.43","1,562,288,161.47"
audio,"1,562,288,164.15","1,562,288,165.72"
writing,"1,562,288,488.61","1,562,288,489.14"
audio,"1,562,288,489.66","1,562,288,490.19"
audio,"1,562,288,593.75","1,562,288,602.11"
writing,"1,562,290,421.26","1,562,290,448.41"
writing,"1,562,290,462.08","1,562,290,465.73"
writing,"1,562,290,469.46","1,562,290,499.27"
writing,"1,562,290,519.13","1,562,290,520.70"
audio,"1,562,291,000.03","1,562,291,000.55"
writing,"1,562,291,001.60","1,562,291,036.67"
audio,"1,562,291,267.63","1,562,291,270.76"
writing,"1,562,291,780.73","1,562,291,860.63"
writing,"1,562,291,862.74","1,562,291,863.78"
audio,"1,562,291,939.58","1,562,291,940.62"
audio,"1,562,292,011.46","1,562,292,013.52"
audio,"1,562,292,015.08","1,562,292,015.59"
writing,"1,562,292,050.61","1,562,292,081.48"
writing,"1,562,292,085.08","1,562,292,087.66"
audio,"1,562,293,217.45","1,562,293,217.97"
audio,"1,562,293,625.58","1,562,293,626.10"
writing,"1,562,332,859.92","1,562,332,863.02"
writing,"1,562,332,869.73","1,562,332,872.32"
writing,"1,562,332,885.77","1,562,332,950.36"
writing,"1,562,332,954.49","1,562,332,982.93"
writing,"1,562,332,994.83","1,562,333,008.28"
writing,"1,562,333,010.35","1,562,333,040.35"
writing,"1,562,333,041.39","1,562,333,041.91"
writing,"1,562,333,046.57","1,562,333,052.79"
writing,"1,562,333,055.90","1,562,333,059.01"
writing,"1,562,333,067.31","1,562,333,074.56"
writing,"1,562,333,079.26","1,562,333,080.80"
writing,"1,562,333,083.91","1,562,333,092.71"
writing,"1,562,333,095.33","1,562,333,102.03"
writing,"1,562,333,107.72","1,562,333,111.85"
writing,"1,562,333,135.12","1,562,333,153.79"
writing,"1,562,333,165.18","1,562,333,178.14"
