Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,561,590,618.36","1,561,590,690.14"
writing,"1,561,591,298.77","1,561,591,302.38"
writing,"1,561,591,474.42","1,561,591,474.94"
writing,"1,561,591,695.68","1,561,591,697.76"
writing,"1,561,591,743.83","1,561,591,744.35"
writing,"1,561,592,108.86","1,561,592,109.38"
writing,"1,561,592,123.56","1,561,592,124.08"
writing,"1,561,592,386.55","1,561,592,387.07"
writing,"1,561,592,449.75","1,561,592,450.27"
writing,"1,561,592,549.86","1,561,592,550.38"
writing,"1,561,592,570.75","1,561,592,571.27"
writing,"1,561,592,605.64","1,561,592,606.18"
writing,"1,561,592,640.04","1,561,592,654.03"
writing,"1,561,592,662.84","1,561,592,671.64"
writing,"1,561,592,672.69","1,561,592,676.83"
writing,"1,561,592,709.97","1,561,592,722.89"
writing,"1,561,593,001.98","1,561,593,002.50"
writing,"1,561,593,181.68","1,561,593,235.56"
writing,"1,561,625,456.22","1,561,625,530.62"
writing,"1,561,625,598.24","1,561,626,011.56"
writing,"1,561,626,902.80","1,561,626,907.46"
writing,"1,561,626,926.17","1,561,626,926.70"
writing,"1,561,629,640.89","1,561,629,641.41"
writing,"1,561,648,450.41","1,561,648,457.66"
writing,"1,561,648,700.57","1,561,648,808.08"
writing,"1,561,648,940.01","1,561,648,985.49"
writing,"1,561,648,988.64","1,561,649,000.52"
writing,"1,561,649,002.07","1,561,649,011.88"
writing,"1,561,649,024.82","1,561,649,038.79"
writing,"1,561,649,041.94","1,561,649,046.59"
writing,"1,561,649,048.19","1,561,649,049.73"
writing,"1,561,649,055.44","1,561,649,095.98"
writing,"1,561,652,157.19","1,561,652,160.30"
writing,"1,561,652,202.80","1,561,652,223.01"
writing,"1,561,652,224.58","1,561,652,231.32"
writing,"1,561,652,284.11","1,561,652,286.70"
writing,"1,561,652,342.03","1,561,652,343.59"
writing,"1,561,652,344.62","1,561,652,350.30"
writing,"1,561,652,364.81","1,561,652,384.50"
