Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,568,028,878.10","1,568,028,880.17"
writing,"1,568,030,804.18","1,568,030,837.94"
writing,"1,568,030,849.88","1,568,030,930.34"
writing,"1,568,030,932.45","1,568,030,938.67"
writing,"1,568,030,951.12","1,568,030,952.68"
writing,"1,568,030,955.29","1,568,030,983.83"
writing,"1,568,030,990.58","1,568,030,993.71"
writing,"1,568,030,997.87","1,568,031,013.43"
writing,"1,568,031,019.65","1,568,031,040.42"
writing,"1,568,036,673.19","1,568,036,683.48"
writing,"1,568,037,987.68","1,568,037,996.41"
writing,"1,568,039,279.23","1,568,039,410.32"
writing,"1,568,039,414.97","1,568,039,419.10"
writing,"1,568,039,421.17","1,568,039,421.68"
writing,"1,568,039,503.88","1,568,039,524.03"
audio,"1,568,039,529.73","1,568,039,532.31"
writing,"1,568,039,543.19","1,568,039,544.75"
writing,"1,568,039,584.51","1,568,039,592.79"
writing,"1,568,039,595.95","1,568,039,618.69"
writing,"1,568,039,624.41","1,568,039,632.68"
writing,"1,568,039,637.88","1,568,039,649.81"
writing,"1,568,039,654.98","1,568,039,666.35"
writing,"1,568,039,672.04","1,568,039,735.54"
writing,"1,568,039,770.63","1,568,039,802.13"
writing,"1,568,039,806.81","1,568,039,911.05"
writing,"1,568,040,002.92","1,568,040,016.35"
writing,"1,568,040,019.48","1,568,040,031.35"
writing,"1,568,040,033.42","1,568,040,105.22"
writing,"1,568,040,148.57","1,568,040,158.38"
writing,"1,568,040,173.41","1,568,040,177.55"
writing,"1,568,040,200.80","1,568,040,342.77"
writing,"1,568,040,355.70","1,568,040,401.70"
writing,"1,568,040,407.98","1,568,040,427.07"
audio,"1,568,041,909.59","1,568,041,911.14"
writing,"1,568,041,915.35","1,568,041,949.45"
writing,"1,568,041,961.33","1,568,041,975.29"
writing,"1,568,041,989.24","1,568,042,011.97"
writing,"1,568,042,022.32","1,568,042,022.84"
writing,"1,568,042,031.62","1,568,042,057.44"
writing,"1,568,042,065.20","1,568,042,070.37"
writing,"1,568,042,086.43","1,568,042,129.79"
writing,"1,568,042,133.97","1,568,042,142.76"
writing,"1,568,042,156.68","1,568,042,216.67"
writing,"1,568,042,220.82","1,568,042,232.21"
writing,"1,568,042,239.46","1,568,042,254.98"
writing,"1,568,042,261.72","1,568,042,266.36"
writing,"1,568,042,271.57","1,568,042,289.65"
writing,"1,568,042,302.56","1,568,042,331.49"
writing,"1,568,042,336.14","1,568,042,352.18"
writing,"1,568,042,375.92","1,568,042,397.17"
writing,"1,568,042,407.54","1,568,042,409.60"
writing,"1,568,042,424.06","1,568,042,431.29"
writing,"1,568,042,443.19","1,568,042,444.73"
writing,"1,568,042,479.37","1,568,042,484.54"
writing,"1,568,042,495.38","1,568,042,510.36"
writing,"1,568,042,519.19","1,568,042,529.52"
writing,"1,568,042,535.71","1,568,042,563.59"
writing,"1,568,042,572.90","1,568,042,588.91"
writing,"1,568,042,597.21","1,568,042,609.65"
writing,"1,568,042,620.99","1,568,042,642.18"
writing,"1,568,042,652.01","1,568,042,716.06"
writing,"1,568,042,741.86","1,568,042,754.23"
writing,"1,568,042,840.29","1,568,042,854.21"
writing,"1,568,042,947.47","1,568,042,955.72"
writing,"1,568,042,967.62","1,568,042,969.16"
writing,"1,568,043,005.31","1,568,043,033.10"
writing,"1,568,043,083.22","1,568,043,100.76"
writing,"1,568,043,103.38","1,568,043,109.06"
writing,"1,568,043,110.65","1,568,043,119.90"
writing,"1,568,043,124.56","1,568,043,135.93"
writing,"1,568,043,146.35","1,568,043,153.58"
writing,"1,568,043,160.84","1,568,043,174.75"
writing,"1,568,043,193.34","1,568,043,289.32"
writing,"1,568,043,296.03","1,568,043,300.16"
writing,"1,568,043,404.97","1,568,043,423.09"
writing,"1,568,043,429.81","1,568,043,441.68"
writing,"1,568,043,444.30","1,568,043,454.56"
writing,"1,568,059,386.66","1,568,059,390.80"
writing,"1,568,059,550.75","1,568,059,594.66"
writing,"1,568,059,826.55","1,568,059,835.33"
writing,"1,568,059,918.40","1,568,059,920.99"
writing,"1,568,060,015.03","1,568,060,028.46"
writing,"1,568,060,492.03","1,568,060,494.10"
audio,"1,568,061,070.76","1,568,061,071.27"
writing,"1,568,061,071.79","1,568,061,072.30"
audio,"1,568,061,195.25","1,568,061,195.77"
writing,"1,568,061,196.28","1,568,061,208.12"
writing,"1,568,063,198.89","1,568,063,199.92"
