Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,571,612,917.27","1,571,612,917.79"
audio,"1,571,613,810.82","1,571,613,811.85"
audio,"1,571,613,837.07","1,571,613,839.64"
audio,"1,571,613,841.18","1,571,613,843.26"
audio,"1,571,613,932.87","1,571,613,934.93"
audio,"1,571,613,968.42","1,571,613,969.97"
writing,"1,571,616,308.11","1,571,616,308.62"
audio,"1,571,616,309.14","1,571,616,311.20"
writing,"1,571,616,608.38","1,571,616,608.89"
audio,"1,571,616,609.41","1,571,616,609.93"
audio,"1,571,616,627.42","1,571,616,628.46"
writing,"1,571,619,506.98","1,571,619,510.59"
audio,"1,571,619,511.11","1,571,619,514.71"
writing,"1,571,619,674.99","1,571,619,675.51"
writing,"1,571,619,836.84","1,571,619,837.36"
writing,"1,571,619,856.92","1,571,619,870.84"
writing,"1,571,619,878.05","1,571,619,882.69"
writing,"1,571,619,889.37","1,571,619,926.49"
writing,"1,571,619,928.06","1,571,619,931.15"
writing,"1,571,620,012.20","1,571,620,015.30"
writing,"1,571,620,679.54","1,571,620,681.60"
writing,"1,571,620,697.07","1,571,620,699.64"
writing,"1,571,620,700.68","1,571,620,702.23"
writing,"1,571,621,212.95","1,571,621,216.07"
writing,"1,571,621,228.97","1,571,621,233.09"
writing,"1,571,623,991.15","1,571,623,992.69"
writing,"1,571,670,604.33","1,571,670,604.84"
audio,"1,571,670,609.48","1,571,670,616.67"
audio,"1,571,670,667.19","1,571,670,669.25"
audio,"1,571,672,319.04","1,571,672,320.07"
writing,"1,571,674,592.33","1,571,674,595.42"
audio,"1,571,675,152.43","1,571,675,153.98"
writing,"1,571,675,185.44","1,571,675,186.48"
audio,"1,571,675,776.51","1,571,675,779.08"
writing,"1,571,676,842.12","1,571,676,842.63"
audio,"1,571,676,843.14","1,571,676,844.67"
writing,"1,571,676,846.21","1,571,676,850.31"
writing,"1,571,682,159.77","1,571,682,160.30"
writing,"1,571,682,585.38","1,571,682,590.58"
writing,"1,571,690,311.34","1,571,690,311.85"
writing,"1,571,693,763.12","1,571,693,780.11"
writing,"1,571,693,781.16","1,571,693,781.68"
writing,"1,571,693,966.85","1,571,693,968.39"
