Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,568,096,667.85","1,568,096,670.42"
writing,"1,568,096,746.75","1,568,096,750.35"
writing,"1,568,096,756.02","1,568,096,758.08"
audio,"1,568,096,767.86","1,568,096,768.38"
writing,"1,568,096,768.89","1,568,096,778.12"
writing,"1,568,096,828.38","1,568,096,853.51"
writing,"1,568,138,921.20","1,568,139,080.38"
writing,"1,568,139,513.97","1,568,139,524.81"
writing,"1,568,139,773.68","1,568,139,996.71"
writing,"1,568,140,232.18","1,568,140,233.20"
audio,"1,568,140,362.13","1,568,140,367.78"
audio,"1,568,140,374.97","1,568,140,377.54"
audio,"1,568,140,812.97","1,568,140,814.51"
audio,"1,568,140,823.28","1,568,140,832.01"
audio,"1,568,140,850.04","1,568,140,851.07"
writing,"1,568,141,742.14","1,568,141,742.66"
