Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,576,402,863.21","1,576,402,868.39"
writing,"1,576,405,138.13","1,576,405,138.65"
audio,"1,576,405,139.16","1,576,405,151.55"
audio,"1,576,405,158.25","1,576,405,158.77"
audio,"1,576,405,176.32","1,576,405,180.44"
audio,"1,576,406,716.50","1,576,406,719.08"
writing,"1,576,409,843.38","1,576,409,856.79"
audio,"1,576,409,934.17","1,576,409,934.68"
writing,"1,576,409,990.90","1,576,409,991.42"
audio,"1,576,409,998.65","1,576,409,999.16"
audio,"1,576,410,035.81","1,576,410,036.32"
writing,"1,576,425,489.79","1,576,425,490.31"
audio,"1,576,425,490.82","1,576,425,491.86"
audio,"1,576,428,667.97","1,576,428,668.49"
visual,"1,576,428,671.06","1,576,428,775.52"
audio,"1,576,428,776.04","1,576,428,777.07"
audio,"1,576,433,667.94","1,576,433,668.45"
visual,"1,576,433,668.97","1,576,433,680.32"
