Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,564,142,295.94","1,564,142,298.57"
audio,"1,564,142,299.11","1,564,142,300.15"
audio,"1,564,142,438.38","1,564,142,438.90"
writing,"1,564,142,486.55","1,564,142,487.58"
writing,"1,564,144,462.24","1,564,144,502.22"
audio,"1,564,144,502.74","1,564,144,503.28"
writing,"1,564,144,506.91","1,564,144,591.03"
writing,"1,564,144,610.77","1,564,144,626.87"
audio,"1,564,144,630.50","1,564,144,631.54"
writing,"1,564,144,632.06","1,564,144,632.58"
writing,"1,564,147,639.14","1,564,147,645.91"
writing,"1,564,148,739.44","1,564,148,739.96"
writing,"1,564,149,523.81","1,564,149,527.44"
writing,"1,564,157,033.59","1,564,157,036.19"
writing,"1,564,164,871.01","1,564,164,871.53"
writing,"1,564,166,841.62","1,564,166,842.14"
