Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,571,528,885.54","1,571,528,895.30"
writing,"1,571,529,042.83","1,571,529,046.43"
writing,"1,571,579,575.07","1,571,579,603.93"
audio,"1,571,579,993.43","1,571,579,995.49"
audio,"1,571,580,076.31","1,571,580,081.96"
audio,"1,571,580,444.43","1,571,580,445.46"
audio,"1,571,581,154.79","1,571,581,156.32"
audio,"1,571,581,728.49","1,571,581,729.01"
writing,"1,571,582,062.67","1,571,582,066.29"
writing,"1,571,582,077.11","1,571,582,086.37"
audio,"1,571,582,213.53","1,571,582,222.80"
audio,"1,571,582,227.96","1,571,582,230.53"
audio,"1,571,582,269.70","1,571,582,278.96"
audio,"1,571,582,406.77","1,571,582,414.01"
writing,"1,571,583,298.09","1,571,583,302.21"
writing,"1,571,601,465.49","1,571,601,466.52"
audio,"1,571,601,467.04","1,571,601,496.42"
writing,"1,571,608,519.24","1,571,608,531.06"
writing,"1,571,608,533.13","1,571,608,564.08"
writing,"1,571,608,565.63","1,571,608,583.15"
writing,"1,571,608,584.70","1,571,608,592.42"
writing,"1,571,608,616.61","1,571,608,620.21"
writing,"1,571,612,243.82","1,571,612,244.33"
