Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,567,681,289.95","1,567,681,292.04"
writing,"1,567,681,485.45","1,567,681,488.56"
audio,"1,567,682,245.68","1,567,682,248.78"
writing,"1,567,682,422.63","1,567,682,425.76"
audio,"1,567,682,426.27","1,567,682,426.79"
writing,"1,567,682,518.32","1,567,682,531.79"
writing,"1,567,682,540.05","1,567,682,551.94"
audio,"1,567,682,557.66","1,567,682,570.08"
audio,"1,567,682,724.68","1,567,682,725.71"
audio,"1,567,682,816.78","1,567,682,821.43"
audio,"1,567,682,979.92","1,567,682,981.48"
audio,"1,567,686,461.53","1,567,686,463.61"
audio,"1,567,688,093.15","1,567,688,094.19"
writing,"1,567,690,208.44","1,567,690,209.48"
writing,"1,567,690,210.56","1,567,690,223.52"
writing,"1,567,690,845.81","1,567,690,853.59"
writing,"1,567,690,855.68","1,567,690,866.59"
writing,"1,567,691,008.64","1,567,691,021.60"
audio,"1,567,695,360.99","1,567,695,362.03"
audio,"1,567,695,363.58","1,567,695,364.62"
writing,"1,567,703,631.98","1,567,703,632.50"
audio,"1,567,706,713.87","1,567,706,714.38"
writing,"1,567,706,714.90","1,567,706,715.42"
audio,"1,567,706,732.08","1,567,706,733.64"
writing,"1,567,706,877.77","1,567,706,878.30"
audio,"1,567,706,882.47","1,567,706,883.51"
writing,"1,567,709,532.44","1,567,709,534.00"
writing,"1,567,709,535.57","1,567,709,537.14"
writing,"1,567,709,538.71","1,567,709,560.57"
writing,"1,567,709,745.87","1,567,709,761.49"
writing,"1,567,709,774.50","1,567,709,798.97"
