Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,575,849,754.64","1,575,849,755.15"
writing,"1,575,850,587.84","1,575,850,588.36"
writing,"1,575,850,589.92","1,575,850,594.08"
audio,"1,575,850,648.89","1,575,850,656.12"
writing,"1,575,850,733.67","1,575,850,734.19"
writing,"1,575,850,735.23","1,575,850,744.02"
audio,"1,575,850,746.12","1,575,850,750.25"
writing,"1,575,850,750.77","1,575,850,762.15"
writing,"1,575,850,828.87","1,575,850,850.08"
writing,"1,575,850,852.15","1,575,850,974.28"
writing,"1,575,851,014.13","1,575,851,044.15"
writing,"1,575,851,057.09","1,575,851,064.33"
writing,"1,575,851,067.44","1,575,851,070.54"
writing,"1,575,851,076.76","1,575,851,082.47"
writing,"1,575,851,093.87","1,575,851,099.03"
writing,"1,575,851,109.90","1,575,851,115.08"
writing,"1,575,851,123.37","1,575,851,131.14"
writing,"1,575,851,142.00","1,575,851,143.55"
writing,"1,575,851,161.13","1,575,851,193.73"
writing,"1,575,851,212.37","1,575,851,227.36"
writing,"1,575,851,231.50","1,575,851,269.30"
writing,"1,575,851,271.38","1,575,851,280.70"
writing,"1,575,851,287.46","1,575,851,304.02"
writing,"1,575,851,316.98","1,575,851,324.73"
writing,"1,575,851,331.98","1,575,851,337.67"
writing,"1,575,851,338.71","1,575,851,340.78"
writing,"1,575,851,342.33","1,575,851,347.01"
writing,"1,575,851,353.74","1,575,851,357.36"
writing,"1,575,851,358.40","1,575,851,367.21"
writing,"1,575,851,374.47","1,575,851,380.17"
writing,"1,575,851,385.86","1,575,851,413.29"
writing,"1,575,851,415.36","1,575,851,431.40"
writing,"1,575,851,435.56","1,575,851,442.82"
writing,"1,575,851,449.05","1,575,851,463.01"
writing,"1,575,851,466.64","1,575,851,467.67"
writing,"1,575,851,470.27","1,575,851,472.85"
writing,"1,575,851,474.92","1,575,851,475.96"
writing,"1,575,851,479.58","1,575,851,523.55"
writing,"1,575,851,525.62","1,575,851,529.24"
writing,"1,575,851,532.88","1,575,851,534.43"
writing,"1,575,851,543.23","1,575,851,547.88"
writing,"1,575,851,556.69","1,575,851,557.73"
