Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,560,985,229.57","1,560,985,230.60"
writing,"1,560,985,233.70","1,560,985,302.92"
writing,"1,560,985,321.53","1,560,985,323.59"
writing,"1,560,985,326.20","1,560,985,331.87"
writing,"1,560,985,332.92","1,560,985,356.16"
writing,"1,560,985,364.45","1,560,985,367.03"
writing,"1,560,985,368.58","1,560,985,378.39"
writing,"1,560,985,394.50","1,560,985,397.09"
writing,"1,560,985,403.79","1,560,985,409.99"
writing,"1,560,985,433.25","1,560,985,456.98"
writing,"1,560,985,481.34","1,560,985,491.65"
writing,"1,560,985,504.14","1,560,985,506.22"
writing,"1,560,985,540.25","1,560,985,544.90"
writing,"1,560,985,546.97","1,560,985,559.87"
writing,"1,560,985,577.39","1,560,985,581.53"
writing,"1,560,985,618.80","1,560,985,631.18"
writing,"1,560,985,766.39","1,560,985,770.01"
writing,"1,560,985,771.57","1,560,985,776.21"
writing,"1,560,985,778.27","1,560,985,785.54"
writing,"1,560,985,799.99","1,560,985,801.02"
writing,"1,560,985,911.54","1,560,985,923.45"
writing,"1,560,985,959.20","1,560,985,961.78"
writing,"1,560,985,972.65","1,560,985,998.98"
writing,"1,560,986,016.67","1,560,986,032.17"
writing,"1,560,986,091.49","1,560,986,094.06"
writing,"1,560,986,097.70","1,560,986,101.85"
writing,"1,560,986,127.19","1,560,986,127.71"
writing,"1,560,986,158.20","1,560,986,158.72"
writing,"1,560,986,160.82","1,560,986,161.85"
writing,"1,560,986,166.49","1,560,986,170.64"
writing,"1,560,986,172.71","1,560,986,174.77"
writing,"1,560,986,177.90","1,560,986,182.03"
writing,"1,560,986,183.61","1,560,986,184.15"
writing,"1,560,986,202.85","1,560,986,207.49"
writing,"1,560,986,244.80","1,560,986,262.34"
writing,"1,560,986,313.49","1,560,986,330.55"
writing,"1,560,986,345.09","1,560,986,346.12"
writing,"1,560,986,352.32","1,560,986,356.44"
writing,"1,560,986,370.38","1,560,986,370.89"
writing,"1,560,986,523.58","1,560,986,526.68"
writing,"1,560,986,530.30","1,560,986,541.70"
writing,"1,560,986,567.59","1,560,986,592.87"
writing,"1,560,986,594.95","1,560,986,599.61"
writing,"1,560,986,607.93","1,560,986,610.51"
writing,"1,560,986,616.22","1,560,986,626.55"
writing,"1,560,986,629.17","1,560,986,633.79"
writing,"1,560,986,648.85","1,560,986,657.63"
writing,"1,560,986,674.91","1,560,986,678.00"
writing,"1,560,986,685.80","1,560,986,686.83"
writing,"1,560,986,689.97","1,560,986,693.59"
writing,"1,560,986,773.05","1,560,986,786.03"
writing,"1,560,986,805.73","1,560,986,807.28"
writing,"1,560,986,820.21","1,560,986,823.32"
writing,"1,560,986,825.38","1,560,986,827.45"
writing,"1,560,986,838.87","1,560,986,863.10"
writing,"1,560,986,886.80","1,560,986,899.71"
writing,"1,560,986,905.39","1,560,986,905.91"
writing,"1,560,986,909.53","1,560,986,938.92"
writing,"1,560,986,948.28","1,560,986,952.42"
writing,"1,560,986,967.06","1,560,986,983.06"
writing,"1,560,987,072.07","1,560,987,084.97"
writing,"1,560,987,100.66","1,560,987,101.18"
writing,"1,560,987,103.25","1,560,987,117.70"
writing,"1,560,987,135.92","1,560,987,140.06"
writing,"1,560,987,147.33","1,560,987,147.84"
writing,"1,560,987,154.14","1,560,987,157.76"
writing,"1,560,987,164.09","1,560,987,171.29"
writing,"1,560,987,176.97","1,560,987,177.49"
writing,"1,560,987,190.91","1,560,987,236.40"
writing,"1,560,987,264.27","1,560,987,264.78"
writing,"1,560,987,348.50","1,560,987,354.69"
writing,"1,560,987,356.77","1,560,987,367.58"
writing,"1,560,987,396.76","1,560,987,451.49"
writing,"1,560,987,457.16","1,560,987,531.91"
writing,"1,560,987,561.69","1,560,987,584.59"
writing,"1,560,987,600.64","1,560,987,623.87"
writing,"1,560,987,627.99","1,560,987,635.67"
writing,"1,560,987,687.15","1,560,987,710.33"
writing,"1,560,988,165.85","1,560,988,239.27"
writing,"1,560,988,256.82","1,560,988,311.02"
writing,"1,560,988,404.14","1,560,988,406.72"
writing,"1,560,988,417.64","1,560,988,419.71"
writing,"1,560,988,437.77","1,560,988,449.66"
writing,"1,560,988,452.28","1,560,988,456.92"
writing,"1,560,988,476.18","1,560,988,479.80"
writing,"1,560,988,484.97","1,560,988,486.00"
writing,"1,560,988,491.20","1,560,988,493.26"
writing,"1,560,988,495.33","1,560,988,495.84"
writing,"1,560,988,502.06","1,560,988,502.57"
writing,"1,560,988,510.84","1,560,988,511.87"
writing,"1,560,988,745.59","1,560,988,746.10"
writing,"1,560,988,751.81","1,560,988,752.33"
writing,"1,560,988,766.85","1,560,988,767.37"
audio,"1,560,988,945.51","1,560,988,946.55"
writing,"1,560,988,958.45","1,560,988,958.97"
audio,"1,560,988,963.17","1,560,988,969.40"
writing,"1,560,988,969.91","1,560,988,970.43"
writing,"1,560,989,099.35","1,560,989,132.88"
writing,"1,560,989,157.27","1,560,989,177.43"
writing,"1,560,989,195.51","1,560,989,208.93"
writing,"1,560,989,221.83","1,560,989,225.45"
writing,"1,560,989,229.58","1,560,989,240.39"
writing,"1,560,989,276.14","1,560,989,276.67"
writing,"1,560,989,281.86","1,560,989,287.54"
writing,"1,560,989,293.73","1,560,989,296.83"
writing,"1,560,989,301.48","1,560,989,303.55"
writing,"1,560,989,305.61","1,560,989,308.19"
writing,"1,560,989,317.50","1,560,989,353.08"
writing,"1,560,989,366.56","1,560,989,374.31"
writing,"1,560,989,378.96","1,560,989,386.71"
writing,"1,560,989,390.83","1,560,989,393.93"
writing,"1,560,989,395.49","1,560,989,420.24"
writing,"1,560,989,450.76","1,560,989,459.57"
writing,"1,560,989,460.61","1,560,989,471.43"
audio,"1,560,989,525.66","1,560,989,526.18"
writing,"1,560,989,529.79","1,560,989,530.30"
writing,"1,560,989,799.47","1,560,989,799.99"
audio,"1,560,990,091.03","1,560,990,092.06"
audio,"1,560,990,186.02","1,560,990,186.54"
writing,"1,560,990,225.19","1,560,990,225.71"
writing,"1,560,990,243.78","1,560,990,256.16"
writing,"1,560,990,264.42","1,560,990,265.47"
writing,"1,560,990,303.66","1,560,990,325.85"
writing,"1,560,990,364.47","1,560,990,367.57"
writing,"1,560,990,369.15","1,560,990,373.31"
writing,"1,560,990,376.94","1,560,990,378.48"
writing,"1,560,990,414.10","1,560,990,414.62"
writing,"1,560,990,445.56","1,560,990,446.08"
writing,"1,560,990,447.12","1,560,990,447.63"
writing,"1,560,990,449.19","1,560,990,455.89"
writing,"1,560,990,656.86","1,560,990,852.94"
writing,"1,560,990,853.98","1,560,990,864.81"
writing,"1,560,990,869.97","1,560,990,922.11"
writing,"1,560,991,388.65","1,560,991,396.39"
writing,"1,560,991,446.47","1,560,991,488.79"
writing,"1,560,991,507.90","1,560,991,537.84"
writing,"1,560,991,556.91","1,560,991,585.31"
writing,"1,560,991,687.48","1,560,991,695.74"
writing,"1,560,991,727.69","1,560,991,824.73"
writing,"1,560,991,842.26","1,560,991,866.02"
writing,"1,560,991,869.65","1,560,991,872.74"
writing,"1,560,991,893.90","1,560,991,899.06"
writing,"1,560,991,937.25","1,560,991,943.44"
writing,"1,560,991,945.51","1,560,992,011.01"
writing,"1,560,992,034.65","1,560,992,035.16"
writing,"1,560,992,044.44","1,560,992,065.11"
writing,"1,560,992,113.49","1,560,992,130.52"
