Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,578,849,237.62","1,578,849,243.73"
writing,"1,578,849,249.85","1,578,849,266.24"
writing,"1,578,849,279.54","1,578,849,295.33"
writing,"1,578,849,387.38","1,578,849,390.45"
writing,"1,578,851,583.84","1,578,851,692.43"
writing,"1,578,851,706.77","1,578,851,708.82"
writing,"1,578,859,344.98","1,578,859,356.22"
writing,"1,578,859,370.04","1,578,859,561.89"
writing,"1,578,859,941.34","1,578,859,944.93"
writing,"1,578,859,950.07","1,578,859,965.46"
writing,"1,578,860,099.28","1,578,860,106.46"
writing,"1,578,860,108.51","1,578,860,109.02"
writing,"1,578,860,125.44","1,578,860,127.50"
writing,"1,578,860,167.00","1,578,860,291.13"
writing,"1,578,860,296.75","1,578,860,310.08"
writing,"1,578,860,377.15","1,578,860,623.36"
writing,"1,578,861,595.64","1,578,861,596.15"
writing,"1,578,861,787.67","1,578,861,788.18"
writing,"1,578,862,167.88","1,578,862,175.06"
writing,"1,578,862,215.62","1,578,862,446.07"
writing,"1,578,862,448.13","1,578,862,468.67"
writing,"1,578,862,475.84","1,578,863,095.95"
writing,"1,578,863,175.46","1,578,863,190.35"
writing,"1,578,863,205.22","1,578,863,303.33"
writing,"1,578,863,304.36","1,578,863,307.95"
writing,"1,578,863,313.60","1,578,863,595.10"
writing,"1,578,863,617.17","1,578,863,645.41"
writing,"1,578,863,648.49","1,578,863,688.06"
writing,"1,578,863,689.09","1,578,863,847.34"
writing,"1,578,863,854.55","1,578,863,944.98"
writing,"1,578,863,946.52","1,578,863,947.03"
writing,"1,578,863,966.03","1,578,864,378.17"
