Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,557,010,858.33","1,557,010,860.39"
writing,"1,557,010,860.91","1,557,010,931.31"
writing,"1,557,010,942.70","1,557,010,993.41"
writing,"1,557,011,006.88","1,557,011,052.92"
writing,"1,557,011,139.75","1,557,011,159.39"
writing,"1,557,011,179.54","1,557,011,180.06"
audio,"1,557,011,180.57","1,557,011,181.09"
audio,"1,557,011,182.14","1,557,011,186.79"
writing,"1,557,011,187.31","1,557,011,195.07"
writing,"1,557,011,205.92","1,557,011,216.78"
writing,"1,557,011,217.83","1,557,011,224.55"
writing,"1,557,011,243.69","1,557,011,253.48"
audio,"1,557,011,263.82","1,557,011,264.86"
writing,"1,557,040,839.96","1,557,040,905.11"
writing,"1,557,041,713.94","1,557,041,715.50"
audio,"1,557,041,716.01","1,557,041,726.88"
writing,"1,557,042,626.40","1,557,042,708.22"
writing,"1,557,042,713.40","1,557,042,726.35"
writing,"1,557,042,735.15","1,557,042,735.67"
audio,"1,557,042,736.18","1,557,042,736.70"
writing,"1,557,042,737.74","1,557,042,758.98"
writing,"1,557,042,765.20","1,557,042,775.03"
writing,"1,557,042,783.31","1,557,042,814.91"
writing,"1,557,042,822.16","1,557,042,828.38"
writing,"1,557,042,832.53","1,557,042,835.63"
writing,"1,557,042,841.36","1,557,042,853.28"
writing,"1,557,042,855.86","1,557,042,856.89"
writing,"1,557,042,866.76","1,557,042,867.79"
writing,"1,557,042,870.91","1,557,042,880.24"
writing,"1,557,042,898.90","1,557,042,903.57"
writing,"1,557,042,915.01","1,557,042,917.62"
writing,"1,557,042,926.43","1,557,042,932.65"
writing,"1,557,042,937.31","1,557,042,938.86"
writing,"1,557,042,956.46","1,557,042,964.23"
writing,"1,557,042,976.67","1,557,042,984.46"
writing,"1,557,042,991.19","1,557,042,998.45"
writing,"1,557,043,002.64","1,557,043,050.34"
writing,"1,557,043,101.67","1,557,043,144.69"
writing,"1,557,043,175.26","1,557,043,184.60"
writing,"1,557,043,187.71","1,557,043,189.26"
writing,"1,557,043,194.43","1,557,043,204.81"
writing,"1,557,043,207.95","1,557,043,211.06"
writing,"1,557,043,279.42","1,557,043,285.10"
writing,"1,557,043,294.42","1,557,043,297.01"
writing,"1,557,043,299.08","1,557,043,302.19"
