Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,568,847,836.15","1,568,847,876.23"
writing,"1,568,847,880.48","1,568,847,882.56"
writing,"1,568,847,904.96","1,568,847,907.57"
writing,"1,568,848,076.30","1,568,848,082.02"
writing,"1,568,848,139.31","1,568,848,141.38"
writing,"1,568,882,244.36","1,568,882,254.75"
writing,"1,568,887,188.76","1,568,887,212.72"
writing,"1,568,887,215.85","1,568,887,522.11"
writing,"1,568,887,529.94","1,568,887,602.55"
writing,"1,568,887,653.68","1,568,887,691.74"
writing,"1,568,887,696.42","1,568,887,701.63"
writing,"1,568,887,704.24","1,568,887,716.24"
writing,"1,568,887,718.84","1,568,887,725.10"
writing,"1,568,887,727.19","1,568,887,731.88"
writing,"1,568,887,755.89","1,568,887,765.80"
writing,"1,568,887,776.75","1,568,887,780.40"
writing,"1,568,887,783.00","1,568,887,935.84"
writing,"1,568,888,396.51","1,568,888,471.12"
writing,"1,568,888,627.14","1,568,888,629.74"
audio,"1,568,888,630.27","1,568,888,632.34"
writing,"1,568,888,632.87","1,568,888,633.92"
audio,"1,568,888,936.87","1,568,888,938.44"
audio,"1,568,889,905.84","1,568,889,906.36"
audio,"1,568,899,371.64","1,568,899,512.24"
audio,"1,568,900,618.01","1,568,900,623.22"
audio,"1,568,900,747.21","1,568,900,748.26"
writing,"1,568,901,544.84","1,568,901,551.11"
writing,"1,568,915,071.64","1,568,915,072.16"
audio,"1,568,915,072.68","1,568,915,074.24"
writing,"1,568,915,074.76","1,568,915,075.32"
writing,"1,568,915,482.49","1,568,915,483.03"
audio,"1,568,915,483.55","1,568,915,485.12"
writing,"1,568,915,665.70","1,568,915,666.22"
audio,"1,568,915,666.74","1,568,915,667.27"
writing,"1,568,915,667.79","1,568,915,668.32"
audio,"1,568,915,669.89","1,568,915,671.46"
audio,"1,568,916,435.05","1,568,916,437.72"
audio,"1,568,917,163.91","1,568,917,165.00"
audio,"1,568,917,597.19","1,568,917,597.74"
audio,"1,568,917,873.52","1,568,917,875.09"
writing,"1,568,917,959.63","1,568,917,960.15"
audio,"1,568,917,960.67","1,568,917,964.86"
writing,"1,568,918,438.07","1,568,918,438.60"
audio,"1,568,919,663.97","1,568,919,665.03"
writing,"1,568,926,870.64","1,568,926,875.35"
writing,"1,568,926,881.71","1,568,926,885.90"
writing,"1,568,926,957.55","1,568,926,960.16"
writing,"1,568,926,964.87","1,568,926,977.93"
writing,"1,568,926,985.78","1,568,927,022.90"
writing,"1,568,927,035.46","1,568,927,037.03"
writing,"1,568,927,041.23","1,568,927,057.43"
writing,"1,568,927,060.58","1,568,927,077.83"
writing,"1,568,927,087.77","1,568,927,090.90"
writing,"1,568,927,093.52","1,568,927,099.79"
writing,"1,568,927,104.50","1,568,927,120.18"
writing,"1,568,927,124.36","1,568,927,131.16"
writing,"1,568,927,133.77","1,568,927,139.00"
writing,"1,568,927,141.10","1,568,927,151.03"
writing,"1,568,927,234.64","1,568,927,235.68"
audio,"1,568,927,243.05","1,568,927,251.42"
writing,"1,568,927,254.61","1,568,927,255.13"
audio,"1,568,927,255.66","1,568,927,258.27"
writing,"1,568,927,258.82","1,568,927,259.86"
writing,"1,568,927,262.99","1,568,927,323.11"
writing,"1,568,927,324.69","1,568,927,341.45"
writing,"1,568,927,342.48","1,568,927,358.71"
writing,"1,568,927,359.75","1,568,927,390.08"
writing,"1,568,927,394.78","1,568,927,404.72"
writing,"1,568,927,474.28","1,568,927,476.38"
writing,"1,568,927,478.47","1,568,927,509.81"
writing,"1,568,927,511.89","1,568,927,542.22"
writing,"1,568,927,546.94","1,568,927,554.26"
writing,"1,568,927,557.92","1,568,927,583.54"
writing,"1,568,927,592.42","1,568,927,596.61"
writing,"1,568,927,771.77","1,568,927,773.86"
writing,"1,568,927,778.59","1,568,927,788.52"
writing,"1,568,927,792.18","1,568,927,792.70"
writing,"1,568,927,817.30","1,568,927,821.52"
writing,"1,568,927,826.25","1,568,927,827.30"
writing,"1,568,927,841.45","1,568,927,844.63"
writing,"1,568,927,852.48","1,568,927,855.62"
writing,"1,568,927,859.30","1,568,927,861.40"
writing,"1,568,927,871.35","1,568,927,874.49"
audio,"1,568,927,946.12","1,568,927,947.18"
writing,"1,568,928,415.55","1,568,928,419.21"
writing,"1,568,928,420.26","1,568,928,421.84"
writing,"1,568,928,437.54","1,568,928,445.92"
writing,"1,568,928,457.43","1,568,928,457.96"
writing,"1,568,928,475.76","1,568,928,482.03"
writing,"1,568,928,497.20","1,568,928,579.24"
writing,"1,568,928,584.47","1,568,928,589.18"
writing,"1,568,928,602.81","1,568,928,716.27"
writing,"1,568,928,729.88","1,568,928,741.92"
writing,"1,568,928,746.62","1,568,928,754.47"
writing,"1,568,928,760.23","1,568,928,761.80"
writing,"1,568,928,765.99","1,568,928,767.04"
writing,"1,568,928,772.82","1,568,928,791.65"
writing,"1,568,928,795.32","1,568,928,804.75"
writing,"1,568,928,814.17","1,568,928,829.35"
writing,"1,568,928,852.86","1,568,928,888.97"
writing,"1,568,928,898.46","1,568,928,955.95"
writing,"1,568,928,970.60","1,568,928,987.34"
writing,"1,568,928,995.70","1,568,929,008.78"
writing,"1,568,929,019.26","1,568,929,021.35"
writing,"1,568,929,030.77","1,568,929,032.34"
writing,"1,568,929,042.79","1,568,929,152.52"
writing,"1,568,929,164.57","1,568,929,192.80"
writing,"1,568,929,197.01","1,568,929,215.82"
writing,"1,568,929,239.36","1,568,929,244.07"
writing,"1,568,929,255.60","1,568,929,265.02"
writing,"1,568,929,268.67","1,568,929,272.85"
writing,"1,568,929,281.74","1,568,929,349.73"
writing,"1,568,929,403.60","1,568,929,665.67"
writing,"1,568,931,281.48","1,568,931,315.93"
writing,"1,568,931,318.02","1,568,931,320.64"
writing,"1,568,931,349.97","1,568,931,357.82"
writing,"1,568,931,370.37","1,568,931,370.89"
writing,"1,568,931,378.21","1,568,931,387.11"
writing,"1,568,931,437.86","1,568,931,446.23"
