Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,572,225,028.44","1,572,225,036.16"
audio,"1,572,226,529.13","1,572,226,530.15"
audio,"1,572,228,700.87","1,572,228,701.38"
audio,"1,572,229,559.09","1,572,229,561.14"
audio,"1,572,229,564.22","1,572,229,566.27"
audio,"1,572,230,500.73","1,572,230,501.25"
audio,"1,572,230,970.72","1,572,230,971.76"
audio,"1,572,231,415.21","1,572,231,415.72"
audio,"1,572,232,322.36","1,572,232,334.20"
audio,"1,572,232,914.22","1,572,232,915.26"
audio,"1,572,280,376.06","1,572,280,378.64"
audio,"1,572,280,864.92","1,572,280,865.96"
audio,"1,572,283,435.70","1,572,283,436.22"
audio,"1,572,283,496.32","1,572,283,497.87"
audio,"1,572,284,097.97","1,572,284,149.81"
audio,"1,572,293,206.04","1,572,293,206.56"
audio,"1,572,294,136.09","1,572,294,143.80"
audio,"1,572,294,157.20","1,572,294,157.72"
audio,"1,572,294,258.95","1,572,294,259.46"
audio,"1,572,295,335.40","1,572,295,337.45"
