Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,570,930,433.87","1,570,930,438.03"
audio,"1,570,933,014.77","1,570,933,026.06"
audio,"1,570,933,029.66","1,570,933,037.37"
audio,"1,570,933,136.54","1,570,933,139.11"
audio,"1,570,933,185.41","1,570,933,189.52"
audio,"1,570,933,197.75","1,570,933,201.35"
writing,"1,570,933,301.66","1,570,933,302.17"
audio,"1,570,933,302.69","1,570,933,303.71"
audio,"1,570,933,392.54","1,570,933,393.57"
audio,"1,570,933,458.94","1,570,933,459.45"
audio,"1,570,933,634.01","1,570,933,635.03"
audio,"1,570,933,724.51","1,570,933,727.60"
audio,"1,570,933,731.70","1,570,933,746.61"
audio,"1,570,933,833.55","1,570,933,835.61"
writing,"1,570,934,015.73","1,570,934,016.24"
writing,"1,570,934,027.06","1,570,934,027.58"
audio,"1,570,934,028.09","1,570,934,029.13"
writing,"1,570,934,376.89","1,570,934,377.40"
audio,"1,570,934,377.91","1,570,934,558.54"
audio,"1,570,934,569.85","1,570,934,572.42"
writing,"1,570,934,705.66","1,570,934,706.17"
audio,"1,570,935,078.15","1,570,935,079.18"
audio,"1,570,935,426.95","1,570,935,429.02"
audio,"1,570,935,471.16","1,570,935,472.19"
writing,"1,570,939,979.23","1,570,939,979.74"
writing,"1,570,943,790.11","1,570,943,797.32"
audio,"1,570,943,797.84","1,570,943,798.86"
audio,"1,570,947,274.04","1,570,947,277.12"
audio,"1,570,947,295.58","1,570,947,296.62"
writing,"1,570,947,383.54","1,570,947,385.60"
writing,"1,570,947,388.17","1,570,947,391.78"
writing,"1,570,947,502.35","1,570,947,502.86"
audio,"1,570,947,503.38","1,570,947,504.42"
audio,"1,570,947,508.53","1,570,947,510.08"
audio,"1,570,947,994.80","1,570,947,997.90"
audio,"1,570,948,342.80","1,570,948,345.37"
writing,"1,570,948,899.04","1,570,948,900.07"
audio,"1,570,949,109.38","1,570,949,111.44"
audio,"1,570,949,288.32","1,570,949,317.10"
writing,"1,570,949,334.07","1,570,949,344.88"
audio,"1,570,949,431.35","1,570,949,432.38"
writing,"1,570,951,398.61","1,570,951,401.19"
writing,"1,570,951,462.91","1,570,951,463.43"
writing,"1,570,951,464.46","1,570,951,466.02"
writing,"1,570,952,447.77","1,570,952,448.30"
audio,"1,570,952,448.81","1,570,952,450.35"
audio,"1,570,952,603.72","1,570,952,604.23"
writing,"1,570,952,682.98","1,570,952,683.50"
writing,"1,570,952,814.69","1,570,952,815.20"
writing,"1,570,953,801.17","1,570,953,801.68"
writing,"1,570,969,724.60","1,570,969,726.66"
writing,"1,570,969,729.23","1,570,969,741.59"
writing,"1,570,969,763.73","1,570,969,826.03"
writing,"1,570,969,895.47","1,570,969,899.07"
writing,"1,570,969,902.15","1,570,969,904.73"
writing,"1,570,969,992.70","1,570,970,006.09"
writing,"1,570,970,033.88","1,570,970,064.77"
writing,"1,570,970,071.46","1,570,970,077.12"
writing,"1,570,970,161.95","1,570,970,173.28"
writing,"1,570,970,219.60","1,570,970,228.86"
writing,"1,570,970,248.93","1,570,970,287.96"
writing,"1,570,970,333.75","1,570,970,339.42"
writing,"1,570,970,365.67","1,570,970,373.89"
writing,"1,570,970,382.62","1,570,970,389.32"
writing,"1,570,970,394.46","1,570,970,440.30"
writing,"1,570,970,444.42","1,570,970,469.14"
writing,"1,570,970,473.78","1,570,970,635.90"
writing,"1,570,970,756.25","1,570,970,765.99"
writing,"1,570,970,774.21","1,570,970,794.29"
writing,"1,570,970,797.88","1,570,970,806.12"
writing,"1,570,970,972.62","1,570,970,976.21"
audio,"1,570,980,845.06","1,570,980,846.60"
writing,"1,570,983,900.08","1,570,983,901.10"
audio,"1,570,993,609.67","1,570,993,615.33"
writing,"1,570,994,380.70","1,570,994,381.22"
audio,"1,570,994,808.72","1,570,994,810.26"
writing,"1,570,999,854.42","1,570,999,856.48"
writing,"1,571,000,483.57","1,571,000,485.13"
writing,"1,571,000,900.75","1,571,000,901.27"
writing,"1,571,001,612.72","1,571,001,626.62"
writing,"1,571,001,898.72","1,571,002,113.10"
writing,"1,571,002,531.37","1,571,002,559.20"
audio,"1,571,002,648.81","1,571,002,650.87"
writing,"1,571,003,672.08","1,571,003,672.59"
audio,"1,571,003,673.11","1,571,003,681.35"
audio,"1,571,004,270.94","1,571,004,272.49"
