Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,574,066,459.23","1,574,066,460.26"
writing,"1,574,067,130.95","1,574,067,136.10"
writing,"1,574,067,208.63","1,574,067,211.73"
writing,"1,574,067,692.12","1,574,067,697.27"
writing,"1,574,067,699.85","1,574,067,716.84"
writing,"1,574,067,719.42","1,574,067,735.40"
writing,"1,574,067,744.67","1,574,067,770.93"
writing,"1,574,067,772.50","1,574,067,773.01"
writing,"1,574,067,774.04","1,574,067,801.87"
writing,"1,574,067,802.90","1,574,067,831.26"
writing,"1,574,067,834.86","1,574,067,870.45"
writing,"1,574,067,878.68","1,574,067,984.41"
writing,"1,574,067,996.26","1,574,068,019.96"
writing,"1,574,068,027.19","1,574,068,036.47"
writing,"1,574,068,038.52","1,574,068,134.39"
writing,"1,574,068,138.51","1,574,068,186.96"
writing,"1,574,068,202.93","1,574,068,228.22"
writing,"1,574,068,230.28","1,574,068,234.40"
writing,"1,574,068,293.59","1,574,068,311.11"
writing,"1,574,068,324.51","1,574,068,461.16"
writing,"1,574,068,502.86","1,574,068,533.30"
writing,"1,574,068,571.95","1,574,068,587.95"
writing,"1,574,068,670.36","1,574,068,681.17"
writing,"1,574,068,689.93","1,574,068,731.21"
writing,"1,574,068,817.15","1,574,068,818.17"
writing,"1,574,068,996.65","1,574,068,997.68"
writing,"1,574,069,024.96","1,574,069,048.17"
writing,"1,574,069,312.66","1,574,069,318.33"
writing,"1,574,069,322.45","1,574,069,327.09"
writing,"1,574,069,373.39","1,574,069,380.60"
writing,"1,574,069,395.54","1,574,069,454.84"
writing,"1,574,069,477.51","1,574,069,490.41"
writing,"1,574,069,508.44","1,574,069,559.99"
writing,"1,574,069,561.54","1,574,069,574.95"
writing,"1,574,069,672.84","1,574,069,678.51"
writing,"1,574,069,684.68","1,574,069,687.77"
writing,"1,574,070,144.58","1,574,070,199.27"
writing,"1,574,070,268.75","1,574,070,271.85"
audio,"1,574,082,932.37","1,574,082,932.89"
writing,"1,574,083,984.88","1,574,083,985.91"
writing,"1,574,086,692.35","1,574,086,700.59"
audio,"1,574,087,605.24","1,574,087,606.79"
writing,"1,574,087,609.38","1,574,087,638.17"
writing,"1,574,087,680.81","1,574,087,688.00"
writing,"1,574,087,727.02","1,574,087,807.58"
writing,"1,574,087,810.16","1,574,087,817.35"
audio,"1,574,087,817.86","1,574,087,818.38"
writing,"1,574,094,940.77","1,574,095,277.76"
writing,"1,574,095,368.37","1,574,095,375.54"
audio,"1,574,095,376.05","1,574,095,376.56"
writing,"1,574,095,527.59","1,574,095,541.40"
writing,"1,574,095,619.75","1,574,095,885.12"
writing,"1,574,095,954.43","1,574,096,065.36"
audio,"1,574,096,065.87","1,574,096,066.39"
writing,"1,574,096,547.41","1,574,096,681.43"
writing,"1,574,096,746.85","1,574,096,750.45"
audio,"1,574,103,845.06","1,574,103,852.25"
writing,"1,574,104,205.41","1,574,104,205.92"
audio,"1,574,104,206.44","1,574,104,212.10"
writing,"1,574,105,039.36","1,574,105,039.87"
audio,"1,574,105,040.39","1,574,105,050.16"
writing,"1,574,105,611.16","1,574,105,611.68"
audio,"1,574,105,612.20","1,574,105,613.23"
audio,"1,574,105,817.64","1,574,105,819.20"
