Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,569,930,237.14","1,569,930,239.22"
writing,"1,569,930,241.83","1,569,930,249.64"
writing,"1,569,935,133.64","1,569,935,141.47"
writing,"1,569,938,238.79","1,569,938,239.84"
writing,"1,569,938,467.38","1,569,938,482.48"
audio,"1,569,940,349.21","1,569,940,351.28"
audio,"1,569,940,882.76","1,569,940,894.20"
writing,"1,569,943,126.99","1,569,943,128.55"
audio,"1,569,943,129.08","1,569,943,129.59"
writing,"1,569,943,130.65","1,569,943,156.16"
writing,"1,569,943,181.19","1,569,943,221.78"
writing,"1,569,943,222.83","1,569,943,223.34"
writing,"1,569,943,244.11","1,569,943,244.63"
writing,"1,569,943,245.68","1,569,943,252.43"
writing,"1,569,943,377.29","1,569,943,404.89"
writing,"1,569,943,426.24","1,569,943,464.24"
writing,"1,569,945,171.36","1,569,945,185.41"
writing,"1,569,945,270.86","1,569,945,271.38"
audio,"1,569,945,954.32","1,569,945,955.90"
writing,"1,569,946,790.20","1,569,946,790.72"
writing,"1,569,947,357.35","1,569,947,358.40"
writing,"1,569,947,361.01","1,569,947,390.22"
writing,"1,569,947,398.05","1,569,947,398.57"
writing,"1,569,947,407.96","1,569,947,426.22"
writing,"1,569,947,429.87","1,569,947,438.74"
writing,"1,569,947,443.99","1,569,947,444.51"
writing,"1,569,947,457.04","1,569,947,461.22"
writing,"1,569,947,471.12","1,569,947,492.52"
writing,"1,569,947,529.05","1,569,947,540.01"
writing,"1,569,947,545.23","1,569,947,547.34"
writing,"1,569,947,565.60","1,569,947,570.30"
writing,"1,569,947,572.90","1,569,947,579.68"
writing,"1,569,947,584.38","1,569,947,585.43"
writing,"1,569,947,590.13","1,569,947,596.90"
writing,"1,569,947,607.87","1,569,947,611.52"
writing,"1,569,947,891.60","1,569,947,903.59"
writing,"1,569,947,907.79","1,569,947,911.44"
writing,"1,569,947,914.59","1,569,947,915.11"
audio,"1,569,962,089.80","1,569,962,094.50"
writing,"1,569,962,095.02","1,569,962,095.54"
audio,"1,569,962,539.50","1,569,962,540.02"
audio,"1,569,964,103.89","1,569,964,104.41"
audio,"1,569,964,128.98","1,569,964,130.02"
writing,"1,569,964,130.55","1,569,964,131.07"
writing,"1,569,964,382.83","1,569,964,384.92"
writing,"1,569,964,388.58","1,569,964,392.76"
writing,"1,569,964,407.93","1,569,964,412.10"
writing,"1,569,964,450.75","1,569,964,452.32"
writing,"1,569,964,519.73","1,569,964,520.25"
audio,"1,569,964,520.78","1,569,964,521.83"
writing,"1,569,964,558.40","1,569,964,561.54"
