Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,568,201,046.38","1,568,201,059.27"
audio,"1,568,205,238.49","1,568,205,242.12"
writing,"1,568,210,266.50","1,568,210,267.54"
audio,"1,568,216,471.65","1,568,216,480.46"
audio,"1,568,216,905.91","1,568,216,906.95"
audio,"1,568,218,815.43","1,568,218,817.03"
audio,"1,568,219,297.50","1,568,219,298.54"
audio,"1,568,219,808.53","1,568,219,810.09"
writing,"1,568,220,152.60","1,568,220,153.15"
audio,"1,568,220,442.33","1,568,220,443.41"
audio,"1,568,231,086.48","1,568,231,089.07"
audio,"1,568,231,796.92","1,568,231,797.44"
