Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,562,626,830.99","1,562,626,831.50"
writing,"1,562,626,832.01","1,562,626,833.03"
writing,"1,562,626,836.12","1,562,626,843.33"
writing,"1,562,626,845.91","1,562,626,868.56"
writing,"1,562,626,869.59","1,562,626,876.32"
writing,"1,562,626,877.35","1,562,626,878.89"
writing,"1,562,626,879.92","1,562,626,896.41"
writing,"1,562,626,925.23","1,562,626,930.89"
writing,"1,562,626,932.44","1,562,626,940.69"
writing,"1,562,626,942.75","1,562,626,946.36"
writing,"1,562,626,973.13","1,562,626,977.76"
writing,"1,562,626,978.78","1,562,626,996.34"
audio,"1,562,627,075.09","1,562,627,081.28"
writing,"1,562,627,081.79","1,562,627,083.34"
writing,"1,562,627,186.86","1,562,627,192.01"
writing,"1,562,627,201.29","1,562,627,293.47"
writing,"1,562,627,491.24","1,562,627,549.86"
writing,"1,562,627,555.01","1,562,627,770.43"
writing,"1,562,627,775.58","1,562,627,790.56"
writing,"1,562,627,794.16","1,562,627,881.93"
writing,"1,562,628,099.38","1,562,628,132.85"
writing,"1,562,628,243.23","1,562,628,329.01"
writing,"1,562,628,485.48","1,562,628,539.51"
writing,"1,562,628,554.43","1,562,628,560.11"
writing,"1,562,628,568.86","1,562,628,570.92"
writing,"1,562,628,571.95","1,562,628,574.01"
writing,"1,562,628,578.12","1,562,628,604.89"
writing,"1,562,628,609.01","1,562,628,627.52"
writing,"1,562,628,630.62","1,562,628,633.19"
writing,"1,562,628,654.26","1,562,628,721.15"
writing,"1,562,628,728.90","1,562,628,753.02"
writing,"1,562,628,759.77","1,562,628,772.05"
audio,"1,562,628,943.58","1,562,628,945.12"
writing,"1,562,628,974.97","1,562,628,980.12"
writing,"1,562,628,983.20","1,562,628,996.10"
writing,"1,562,628,999.20","1,562,629,017.21"
writing,"1,562,629,023.90","1,562,629,035.75"
writing,"1,562,629,040.38","1,562,629,053.25"
writing,"1,562,630,716.28","1,562,630,728.67"
writing,"1,562,631,989.24","1,562,631,991.81"
writing,"1,562,631,993.36","1,562,631,995.94"
writing,"1,562,632,116.46","1,562,632,118.52"
audio,"1,562,632,119.04","1,562,632,124.20"
writing,"1,562,632,125.75","1,562,632,127.29"
writing,"1,562,632,166.97","1,562,632,169.55"
audio,"1,562,635,931.49","1,562,635,932.01"
audio,"1,562,640,309.47","1,562,640,311.01"
visual,"1,562,640,378.05","1,562,640,383.19"
visual,"1,562,640,394.02","1,562,640,397.62"
writing,"1,562,654,874.25","1,562,654,874.77"
writing,"1,562,672,947.64","1,562,672,948.16"
writing,"1,562,673,005.96","1,562,673,033.33"
writing,"1,562,673,128.79","1,562,673,129.31"
writing,"1,562,673,993.30","1,562,673,993.81"
writing,"1,562,673,997.42","1,562,675,006.72"
writing,"1,562,675,256.55","1,562,675,294.18"
writing,"1,562,675,357.11","1,562,675,386.50"
writing,"1,562,678,824.03","1,562,678,825.06"
writing,"1,562,683,151.69","1,562,683,164.61"
writing,"1,562,683,667.09","1,562,683,752.84"
writing,"1,562,683,825.58","1,562,683,861.18"
writing,"1,562,695,407.13","1,562,695,409.19"
writing,"1,562,707,226.60","1,562,707,233.85"
writing,"1,562,707,288.06","1,562,707,310.28"
writing,"1,562,707,318.02","1,562,707,330.94"
writing,"1,562,707,342.82","1,562,707,352.61"
writing,"1,562,707,383.48","1,562,707,429.97"
writing,"1,562,707,441.84","1,562,707,442.87"
writing,"1,562,707,458.35","1,562,707,504.33"
writing,"1,562,707,509.49","1,562,707,514.14"
writing,"1,562,707,523.94","1,562,707,535.83"
writing,"1,562,707,546.17","1,562,707,561.16"
writing,"1,562,707,562.71","1,562,707,589.58"
writing,"1,562,707,767.73","1,562,707,770.32"
writing,"1,562,707,992.00","1,562,708,004.42"
writing,"1,562,708,037.50","1,562,708,189.58"
writing,"1,562,708,262.42","1,562,708,271.73"
writing,"1,562,708,619.78","1,562,708,631.68"
writing,"1,562,708,685.45","1,562,708,763.43"
writing,"1,562,708,883.03","1,562,708,884.07"
writing,"1,562,708,885.62","1,562,708,890.79"
writing,"1,562,708,931.71","1,562,708,932.23"
writing,"1,562,708,933.79","1,562,708,934.31"
writing,"1,562,708,937.93","1,562,708,948.82"
writing,"1,562,708,959.19","1,562,708,969.03"
writing,"1,562,708,979.39","1,562,709,005.27"
writing,"1,562,709,009.93","1,562,709,010.45"
writing,"1,562,709,036.33","1,562,709,045.12"
writing,"1,562,709,046.68","1,562,709,074.21"
writing,"1,562,709,228.62","1,562,709,236.38"
writing,"1,562,709,415.36","1,562,709,442.79"
writing,"1,562,709,459.87","1,562,709,496.15"
writing,"1,562,712,608.03","1,562,712,741.26"
writing,"1,562,712,782.19","1,562,712,791.02"
writing,"1,562,712,792.57","1,562,712,799.82"
writing,"1,562,712,806.05","1,562,712,822.11"
writing,"1,562,712,832.46","1,562,712,848.53"
writing,"1,562,712,854.75","1,562,712,894.69"
writing,"1,562,712,901.44","1,562,712,953.34"
writing,"1,562,712,955.41","1,562,713,051.08"
writing,"1,562,713,053.68","1,562,713,167.44"
writing,"1,562,713,169.01","1,562,713,254.16"
