Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,576,483,550.74","1,576,483,551.26"
audio,"1,576,483,551.78","1,576,483,553.84"
writing,"1,576,483,907.57","1,576,483,908.61"
audio,"1,576,492,671.58","1,576,492,683.94"
audio,"1,576,494,681.62","1,576,495,056.67"
writing,"1,576,499,186.98","1,576,499,220.00"
writing,"1,576,499,342.91","1,576,499,346.02"
writing,"1,576,499,550.50","1,576,499,552.05"
writing,"1,576,500,521.13","1,576,500,528.36"
writing,"1,576,500,739.47","1,576,500,741.53"
audio,"1,576,501,227.60","1,576,501,230.19"
writing,"1,576,501,297.82","1,576,501,300.41"
writing,"1,576,501,353.43","1,576,501,356.52"
writing,"1,576,501,375.60","1,576,501,381.80"
writing,"1,576,501,404.46","1,576,501,414.73"
writing,"1,576,501,656.14","1,576,501,680.30"
writing,"1,576,501,681.86","1,576,501,716.44"
writing,"1,576,501,719.54","1,576,501,723.15"
writing,"1,576,501,993.05","1,576,501,993.57"
writing,"1,576,501,994.60","1,576,501,997.18"
writing,"1,576,502,070.97","1,576,502,072.01"
audio,"1,576,502,076.14","1,576,502,077.69"
writing,"1,576,502,078.73","1,576,502,082.86"
audio,"1,576,502,213.44","1,576,502,219.63"
writing,"1,576,502,229.95","1,576,502,231.49"
writing,"1,576,502,283.59","1,576,502,293.38"
writing,"1,576,502,294.93","1,576,502,298.56"
writing,"1,576,502,333.19","1,576,502,351.25"
writing,"1,576,502,355.90","1,576,502,449.31"
writing,"1,576,502,453.45","1,576,502,461.72"
writing,"1,576,502,474.65","1,576,502,495.84"
writing,"1,576,502,499.46","1,576,502,503.59"
writing,"1,576,502,786.89","1,576,502,789.47"
writing,"1,576,502,790.50","1,576,502,802.38"
writing,"1,576,502,803.93","1,576,502,815.79"
writing,"1,576,502,879.19","1,576,502,880.23"
writing,"1,576,502,896.21","1,576,502,917.35"
writing,"1,576,503,304.89","1,576,503,310.06"
writing,"1,576,503,321.96","1,576,503,380.79"
writing,"1,576,503,389.04","1,576,503,389.57"
writing,"1,576,503,397.83","1,576,503,420.04"
audio,"1,576,503,517.01","1,576,503,520.11"
writing,"1,576,506,743.82","1,576,506,753.11"
writing,"1,576,507,300.44","1,576,507,302.50"
visual,"1,576,511,428.87","1,576,511,439.68"
visual,"1,576,511,463.40","1,576,511,470.62"
visual,"1,576,511,474.76","1,576,511,484.07"
visual,"1,576,511,485.10","1,576,511,490.78"
visual,"1,576,511,493.36","1,576,511,528.95"
visual,"1,576,511,544.41","1,576,511,545.96"
visual,"1,576,511,549.05","1,576,511,560.40"
visual,"1,576,511,563.49","1,576,511,588.70"
visual,"1,576,511,612.51","1,576,511,613.55"
visual,"1,576,511,623.87","1,576,511,638.81"
writing,"1,576,517,760.89","1,576,517,761.40"
writing,"1,576,522,819.09","1,576,522,830.43"
