Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,569,666,644.13","1,569,666,649.84"
audio,"1,569,668,810.55","1,569,668,811.60"
writing,"1,569,668,812.12","1,569,668,828.74"
writing,"1,569,668,987.31","1,569,668,988.88"
audio,"1,569,668,989.41","1,569,668,990.44"
audio,"1,569,674,665.53","1,569,674,668.67"
audio,"1,569,675,263.17","1,569,675,269.97"
audio,"1,569,675,597.64","1,569,675,598.17"
writing,"1,569,688,334.13","1,569,688,340.90"
writing,"1,569,688,342.51","1,569,688,344.61"
writing,"1,569,688,357.67","1,569,688,408.87"
writing,"1,569,694,045.79","1,569,694,047.37"
writing,"1,569,706,486.60","1,569,706,502.28"
