Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,568,971,052.87","1,568,971,057.57"
writing,"1,568,973,481.25","1,568,973,482.81"
writing,"1,568,973,495.36","1,568,973,535.35"
writing,"1,568,973,542.09","1,568,973,550.40"
writing,"1,568,973,555.07","1,568,973,709.78"
writing,"1,568,973,712.38","1,568,973,873.31"
audio,"1,568,977,680.11","1,568,977,682.18"
writing,"1,568,977,682.71","1,568,977,845.94"
writing,"1,568,977,849.07","1,568,977,906.75"
audio,"1,568,977,932.22","1,568,977,934.31"
writing,"1,568,987,223.39","1,568,987,225.98"
writing,"1,568,987,229.62","1,568,987,238.99"
writing,"1,568,987,241.08","1,568,987,287.36"
writing,"1,568,987,288.41","1,568,987,288.93"
writing,"1,568,987,294.12","1,568,987,295.68"
writing,"1,568,987,297.77","1,568,987,332.62"
writing,"1,568,987,333.66","1,568,987,358.11"
writing,"1,568,987,359.14","1,568,987,377.35"
writing,"1,568,987,378.38","1,568,987,409.08"
writing,"1,568,987,410.65","1,568,987,415.33"
writing,"1,568,987,489.10","1,568,987,498.45"
writing,"1,568,987,499.49","1,568,987,504.69"
writing,"1,568,987,505.73","1,568,987,521.83"
writing,"1,568,987,522.87","1,568,987,573.81"
writing,"1,568,988,008.70","1,568,988,013.38"
writing,"1,568,988,138.69","1,568,988,165.18"
writing,"1,568,988,166.73","1,568,988,210.40"
writing,"1,568,988,232.81","1,568,988,292.05"
writing,"1,568,988,293.09","1,568,988,311.80"
writing,"1,568,988,313.89","1,568,988,332.60"
writing,"1,568,988,336.24","1,568,988,337.28"
writing,"1,568,988,439.13","1,568,988,454.20"
writing,"1,568,988,899.51","1,568,988,913.50"
writing,"1,568,988,915.05","1,568,988,953.00"
writing,"1,568,988,954.03","1,568,989,083.45"
writing,"1,568,989,090.22","1,568,989,091.79"
writing,"1,568,989,107.91","1,568,989,108.43"
writing,"1,568,989,114.15","1,568,989,115.19"
writing,"1,568,989,116.80","1,568,989,163.62"
writing,"1,568,989,204.70","1,568,989,207.82"
writing,"1,568,989,210.42","1,568,989,215.62"
writing,"1,568,989,216.66","1,568,989,218.74"
writing,"1,568,989,265.54","1,568,989,267.10"
writing,"1,568,989,275.97","1,568,989,277.00"
writing,"1,568,989,324.85","1,568,989,343.09"
writing,"1,568,989,369.64","1,568,989,371.20"
writing,"1,568,989,377.97","1,568,989,378.49"
writing,"1,568,989,380.06","1,568,989,380.58"
writing,"1,568,989,457.49","1,568,989,662.86"
writing,"1,568,989,664.43","1,568,989,675.87"
writing,"1,568,989,681.16","1,568,989,682.20"
writing,"1,568,989,684.29","1,568,989,699.91"
writing,"1,568,989,766.95","1,568,989,790.89"
writing,"1,568,989,811.22","1,568,989,829.44"
writing,"1,568,989,833.11","1,568,989,837.27"
writing,"1,568,989,839.37","1,568,989,844.07"
writing,"1,568,989,847.19","1,568,989,896.12"
writing,"1,568,989,898.73","1,568,989,927.88"
writing,"1,568,989,930.49","1,568,989,932.04"
writing,"1,568,989,943.01","1,568,989,979.42"
writing,"1,568,989,993.97","1,568,989,999.69"
writing,"1,568,990,002.30","1,568,990,009.61"
writing,"1,568,990,014.28","1,568,990,021.04"
writing,"1,568,990,025.22","1,568,990,028.34"
writing,"1,568,990,037.20","1,568,990,046.04"
writing,"1,568,990,054.88","1,568,990,062.17"
writing,"1,568,990,064.78","1,568,990,065.82"
writing,"1,568,990,070.55","1,568,990,102.25"
writing,"1,568,990,184.38","1,568,990,186.47"
writing,"1,568,990,198.95","1,568,990,223.93"
writing,"1,568,990,261.87","1,568,990,277.98"
writing,"1,568,990,283.20","1,568,990,285.28"
writing,"1,568,990,332.62","1,568,990,333.66"
writing,"1,568,990,419.46","1,568,990,425.19"
writing,"1,568,990,428.32","1,568,990,428.84"
visual,"1,568,990,436.10","1,568,990,461.59"
writing,"1,568,990,463.68","1,568,990,464.72"
visual,"1,568,990,613.42","1,568,990,614.97"
visual,"1,568,990,618.61","1,568,990,786.65"
writing,"1,568,990,788.21","1,568,990,845.38"
writing,"1,568,990,846.95","1,568,990,851.64"
writing,"1,568,990,856.86","1,568,990,925.49"
writing,"1,568,990,930.17","1,568,990,933.82"
writing,"1,568,990,936.94","1,568,990,945.25"
writing,"1,568,990,955.65","1,568,990,957.73"
writing,"1,568,990,961.89","1,568,990,963.45"
writing,"1,568,991,000.91","1,568,991,005.09"
writing,"1,568,991,146.29","1,568,991,175.41"
writing,"1,568,991,179.08","1,568,991,184.27"
writing,"1,568,991,188.43","1,568,991,197.78"
writing,"1,568,991,203.50","1,568,991,207.66"
writing,"1,568,991,763.09","1,568,991,764.13"
writing,"1,568,991,789.13","1,568,991,789.65"
writing,"1,568,992,103.46","1,568,992,103.98"
writing,"1,568,992,125.86","1,568,992,139.90"
writing,"1,568,992,141.48","1,568,992,144.61"
writing,"1,568,992,147.73","1,568,992,150.85"
writing,"1,568,992,153.45","1,568,992,156.05"
writing,"1,569,004,107.76","1,569,004,109.32"
writing,"1,569,004,127.54","1,569,004,138.49"
writing,"1,569,016,408.95","1,569,016,411.02"
writing,"1,569,016,427.17","1,569,016,427.69"
writing,"1,569,016,450.63","1,569,016,475.62"
writing,"1,569,017,236.10","1,569,017,253.82"
