Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,565,097,240.05","1,565,097,240.58"
writing,"1,565,103,262.44","1,565,103,317.91"
writing,"1,565,105,111.06","1,565,105,175.32"
writing,"1,565,105,176.87","1,565,105,262.35"
writing,"1,565,105,284.46","1,565,105,293.20"
writing,"1,565,105,297.83","1,565,105,331.76"
writing,"1,565,105,333.31","1,565,105,348.25"
writing,"1,565,105,366.79","1,565,105,451.21"
writing,"1,565,105,489.82","1,565,105,506.79"
writing,"1,565,105,528.36","1,565,105,552.04"
writing,"1,565,105,558.20","1,565,105,576.72"
writing,"1,565,105,578.78","1,565,105,657.02"
writing,"1,565,105,663.71","1,565,105,821.27"
writing,"1,565,105,823.85","1,565,105,824.88"
writing,"1,565,105,838.79","1,565,105,869.69"
writing,"1,565,105,872.27","1,565,105,889.29"
writing,"1,565,105,891.37","1,565,105,903.26"
writing,"1,565,105,908.96","1,565,105,914.13"
writing,"1,565,105,923.48","1,565,105,930.72"
writing,"1,565,105,938.50","1,565,105,943.16"
writing,"1,565,105,953.01","1,565,105,958.18"
writing,"1,565,106,014.08","1,565,106,018.22"
writing,"1,565,106,027.55","1,565,106,045.65"
writing,"1,565,106,920.28","1,565,107,000.38"
writing,"1,565,107,005.05","1,565,107,005.56"
writing,"1,565,107,014.39","1,565,107,014.91"
writing,"1,565,107,022.17","1,565,107,050.11"
writing,"1,565,107,053.81","1,565,107,066.23"
writing,"1,565,107,085.87","1,565,107,092.58"
writing,"1,565,107,142.76","1,565,107,152.08"
writing,"1,565,107,153.14","1,565,107,165.55"
writing,"1,565,107,187.25","1,565,107,189.33"
writing,"1,565,107,191.40","1,565,107,199.15"
writing,"1,565,107,238.42","1,565,107,250.83"
writing,"1,565,107,334.55","1,565,107,346.45"
writing,"1,565,107,461.13","1,565,107,466.31"
writing,"1,565,107,467.87","1,565,107,473.04"
writing,"1,565,107,474.60","1,565,107,477.70"
writing,"1,565,107,484.42","1,565,107,485.97"
writing,"1,565,107,567.58","1,565,107,570.70"
writing,"1,565,107,572.29","1,565,107,578.51"
writing,"1,565,107,583.19","1,565,107,747.12"
writing,"1,565,107,748.69","1,565,108,020.53"
writing,"1,565,108,030.41","1,565,108,038.16"
writing,"1,565,108,041.81","1,565,108,054.20"
writing,"1,565,108,055.76","1,565,108,147.21"
writing,"1,565,108,167.40","1,565,108,186.50"
writing,"1,565,108,367.91","1,565,108,397.90"
writing,"1,565,108,913.28","1,565,108,918.46"
writing,"1,565,108,922.12","1,565,108,935.59"
writing,"1,565,108,947.02","1,565,108,951.68"
writing,"1,565,108,957.92","1,565,108,961.57"
writing,"1,565,108,966.29","1,565,108,977.14"
writing,"1,565,108,984.96","1,565,108,992.19"
