Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,574,554,911.93","1,574,554,912.96"
writing,"1,574,554,914.52","1,574,554,917.10"
writing,"1,574,595,992.67","1,574,595,993.20"
writing,"1,574,595,995.79","1,574,596,001.46"
writing,"1,574,597,380.20","1,574,597,380.72"
audio,"1,574,597,381.24","1,574,597,382.79"
writing,"1,574,597,395.18","1,574,597,395.70"
audio,"1,574,597,396.22","1,574,597,397.25"
writing,"1,574,599,222.69","1,574,599,223.20"
audio,"1,574,599,223.72","1,574,599,228.39"
writing,"1,574,600,862.09","1,574,600,862.61"
audio,"1,574,600,863.13","1,574,600,864.69"
writing,"1,574,600,924.52","1,574,600,925.03"
writing,"1,574,602,211.54","1,574,602,212.57"
writing,"1,574,602,360.03","1,574,602,360.55"
audio,"1,574,602,644.37","1,574,602,645.40"
audio,"1,574,602,747.43","1,574,602,747.95"
audio,"1,574,603,388.08","1,574,603,389.12"
audio,"1,574,603,450.06","1,574,603,451.60"
audio,"1,574,605,556.86","1,574,605,557.38"
writing,"1,574,605,959.99","1,574,605,960.50"
audio,"1,574,606,226.17","1,574,606,226.69"
writing,"1,574,606,227.20","1,574,606,227.72"
writing,"1,574,611,471.62","1,574,611,472.13"
writing,"1,574,615,571.91","1,574,615,578.63"
writing,"1,574,617,598.02","1,574,617,598.53"
writing,"1,574,617,599.58","1,574,617,601.66"
audio,"1,574,617,799.84","1,574,617,801.40"
writing,"1,574,618,710.46","1,574,618,711.51"
writing,"1,574,623,285.48","1,574,623,884.15"
writing,"1,574,625,620.97","1,574,625,622.53"
audio,"1,574,627,046.74","1,574,627,049.83"
audio,"1,574,628,146.59","1,574,628,147.11"
audio,"1,574,629,929.26","1,574,629,931.85"
audio,"1,574,629,943.75","1,574,629,945.82"
audio,"1,574,630,573.42","1,574,630,574.45"
writing,"1,574,631,334.38","1,574,631,347.85"
writing,"1,574,632,753.49","1,574,632,754.53"
writing,"1,574,636,475.96","1,574,636,519.87"
writing,"1,574,636,532.26","1,574,636,592.16"
writing,"1,574,636,631.39","1,574,636,631.91"
writing,"1,574,637,874.33","1,574,637,874.85"
audio,"1,574,637,875.37","1,574,637,875.88"
