Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,565,650,873.67","1,565,650,874.18"
audio,"1,565,650,874.70","1,565,650,875.74"
audio,"1,565,650,905.38","1,565,650,909.52"
writing,"1,565,651,260.93","1,565,651,278.04"
audio,"1,565,651,591.67","1,565,651,592.71"
audio,"1,565,653,756.56","1,565,653,757.60"
visual,"1,565,654,035.47","1,565,654,088.83"
writing,"1,565,654,090.93","1,565,654,091.45"
audio,"1,565,654,196.72","1,565,654,198.27"
audio,"1,565,654,427.42","1,565,654,429.50"
writing,"1,565,654,430.02","1,565,654,430.54"
audio,"1,565,654,753.52","1,565,654,756.12"
writing,"1,565,654,756.64","1,565,654,757.16"
writing,"1,565,654,906.50","1,565,654,922.07"
writing,"1,565,654,925.19","1,565,654,925.71"
writing,"1,565,654,947.52","1,565,654,956.87"
writing,"1,565,654,962.58","1,565,654,992.16"
writing,"1,565,654,994.74","1,565,654,996.30"
writing,"1,565,655,012.91","1,565,655,016.54"
audio,"1,565,655,039.39","1,565,655,040.94"
audio,"1,565,655,841.44","1,565,655,844.56"
writing,"1,565,655,845.08","1,565,655,866.86"
writing,"1,565,655,869.46","1,565,655,869.98"
writing,"1,565,655,896.99","1,565,655,921.92"
writing,"1,565,655,928.15","1,565,655,957.21"
writing,"1,565,655,960.84","1,565,655,961.88"
writing,"1,565,655,975.92","1,565,656,006.54"
writing,"1,565,656,008.62","1,565,656,009.14"
writing,"1,565,656,020.04","1,565,656,092.19"
writing,"1,565,656,094.27","1,565,656,094.79"
writing,"1,565,656,102.58","1,565,656,134.76"
writing,"1,565,656,137.89","1,565,656,138.41"
writing,"1,565,656,146.72","1,565,656,167.48"
writing,"1,565,656,170.07","1,565,656,171.11"
writing,"1,565,656,259.44","1,565,656,305.12"
writing,"1,565,656,307.19","1,565,656,308.23"
writing,"1,565,656,325.91","1,565,656,351.86"
writing,"1,565,656,354.44","1,565,656,354.97"
writing,"1,565,656,378.35","1,565,656,379.39"
writing,"1,565,656,406.90","1,565,656,413.64"
writing,"1,565,656,536.15","1,565,656,551.72"
writing,"1,565,656,554.31","1,565,656,555.36"
writing,"1,565,656,579.26","1,565,656,592.23"
writing,"1,565,656,595.36","1,565,656,595.87"
writing,"1,565,656,630.19","1,565,656,634.87"
writing,"1,565,656,662.35","1,565,656,683.11"
writing,"1,565,656,685.70","1,565,656,686.22"
writing,"1,565,656,689.34","1,565,656,689.86"
writing,"1,565,656,790.68","1,565,656,805.22"
writing,"1,565,656,811.97","1,565,656,812.49"
audio,"1,565,656,813.01","1,565,656,815.10"
writing,"1,565,656,815.62","1,565,656,819.78"
writing,"1,565,656,831.22","1,565,656,831.74"
audio,"1,565,656,832.26","1,565,656,835.38"
writing,"1,565,656,989.54","1,565,657,047.14"
writing,"1,565,657,049.21","1,565,657,049.72"
writing,"1,565,657,080.89","1,565,657,088.15"
writing,"1,565,657,090.22","1,565,657,090.74"
writing,"1,565,657,103.21","1,565,657,114.63"
writing,"1,565,657,135.91","1,565,657,156.69"
writing,"1,565,657,159.29","1,565,657,160.32"
writing,"1,565,657,172.26","1,565,657,177.46"
writing,"1,565,657,179.53","1,565,657,180.05"
writing,"1,565,657,226.29","1,565,657,233.03"
writing,"1,565,657,236.14","1,565,657,236.66"
writing,"1,565,657,251.73","1,565,657,262.11"
writing,"1,565,657,264.18","1,565,657,265.22"
writing,"1,565,657,277.17","1,565,657,293.27"
writing,"1,565,657,295.36","1,565,657,296.40"
writing,"1,565,657,329.13","1,565,657,354.03"
writing,"1,565,657,356.10","1,565,657,356.62"
writing,"1,565,657,367.01","1,565,657,376.35"
writing,"1,565,657,377.91","1,565,657,378.95"
writing,"1,565,657,390.90","1,565,657,434.00"
writing,"1,565,657,436.07","1,565,657,436.59"
writing,"1,565,657,454.27","1,565,657,488.53"
writing,"1,565,657,522.27","1,565,657,528.50"
writing,"1,565,657,534.21","1,565,657,541.47"
writing,"1,565,657,547.18","1,565,657,556.52"
writing,"1,565,657,570.03","1,565,657,574.70"
audio,"1,565,657,634.45","1,565,657,636.00"
audio,"1,565,659,873.51","1,565,659,877.67"
audio,"1,565,659,881.83","1,565,659,885.46"
audio,"1,565,659,900.04","1,565,659,907.82"
writing,"1,565,660,048.08","1,565,660,048.60"
writing,"1,565,660,049.64","1,565,660,067.82"
writing,"1,565,660,079.30","1,565,660,095.93"
writing,"1,565,660,721.05","1,565,660,721.57"
writing,"1,565,660,722.61","1,565,660,733.03"
writing,"1,565,660,734.60","1,565,660,755.90"
writing,"1,565,660,969.37","1,565,660,969.89"
writing,"1,565,662,155.29","1,565,662,157.89"
audio,"1,565,662,610.69","1,565,662,612.25"
audio,"1,565,662,750.52","1,565,662,765.08"
writing,"1,565,662,765.61","1,565,662,766.13"
audio,"1,565,662,768.19","1,565,662,778.08"
writing,"1,565,662,793.70","1,565,662,794.74"
writing,"1,565,662,796.85","1,565,662,797.36"
writing,"1,565,662,798.41","1,565,662,818.18"
writing,"1,565,662,821.84","1,565,662,822.36"
writing,"1,565,662,823.93","1,565,662,834.88"
writing,"1,565,662,837.49","1,565,662,838.01"
writing,"1,565,662,843.21","1,565,662,847.90"
audio,"1,565,662,942.53","1,565,662,950.36"
writing,"1,565,662,950.88","1,565,662,951.40"
writing,"1,565,662,963.90","1,565,663,021.10"
audio,"1,565,663,151.08","1,565,663,159.93"
audio,"1,565,663,246.80","1,565,663,249.94"
writing,"1,565,663,958.36","1,565,663,958.88"
writing,"1,565,663,959.92","1,565,663,965.12"
writing,"1,565,663,970.35","1,565,663,971.39"
writing,"1,565,663,988.58","1,565,663,990.14"
writing,"1,565,664,015.15","1,565,664,017.23"
writing,"1,565,715,233.10","1,565,715,233.62"
writing,"1,565,715,236.23","1,565,715,237.27"
writing,"1,565,715,499.17","1,565,715,511.66"
writing,"1,565,715,513.23","1,565,715,551.72"
writing,"1,565,719,199.76","1,565,719,203.40"
writing,"1,565,719,210.21","1,565,719,223.24"
writing,"1,565,719,224.82","1,565,719,239.92"
writing,"1,565,719,853.27","1,565,719,889.21"
writing,"1,565,720,708.06","1,565,720,709.62"
