Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,574,518,791.67","1,574,518,792.19"
writing,"1,574,518,843.32","1,574,518,843.83"
audio,"1,574,518,844.35","1,574,518,845.90"
writing,"1,574,535,985.95","1,574,535,986.47"
writing,"1,574,542,628.91","1,574,542,629.42"
writing,"1,574,542,733.30","1,574,542,733.81"
writing,"1,574,543,790.91","1,574,543,791.43"
audio,"1,574,543,797.63","1,574,543,806.41"
audio,"1,574,544,072.55","1,574,544,073.58"
writing,"1,574,546,605.33","1,574,546,606.88"
audio,"1,574,546,607.40","1,574,546,607.91"
writing,"1,574,547,603.98","1,574,547,604.49"
writing,"1,574,548,087.35","1,574,548,089.42"
writing,"1,574,553,310.72","1,574,553,311.24"
