Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,564,643,401.06","1,564,643,432.07"
writing,"1,564,643,495.11","1,564,643,518.88"
writing,"1,564,644,068.02","1,564,644,069.57"
audio,"1,564,644,070.60","1,564,644,071.64"
audio,"1,564,653,190.25","1,564,653,192.32"
writing,"1,564,653,192.83","1,564,653,193.35"
audio,"1,564,653,208.86","1,564,653,209.89"
audio,"1,564,655,007.93","1,564,655,011.02"
audio,"1,564,655,582.42","1,564,655,586.04"
writing,"1,564,656,515.55","1,564,656,549.69"
audio,"1,564,657,411.95","1,564,657,416.10"
writing,"1,564,657,416.62","1,564,657,417.14"
audio,"1,564,657,419.21","1,564,657,424.91"
writing,"1,564,657,457.50","1,564,657,465.27"
writing,"1,564,657,820.64","1,564,657,830.98"
writing,"1,564,657,833.05","1,564,657,866.15"
writing,"1,564,657,867.71","1,564,657,872.36"
writing,"1,564,657,994.49","1,564,658,022.43"
writing,"1,564,658,045.74","1,564,658,050.92"
writing,"1,564,658,065.41","1,564,658,066.96"
writing,"1,564,658,071.10","1,564,658,072.65"
writing,"1,564,658,086.11","1,564,658,200.54"
writing,"1,564,658,215.56","1,564,658,317.99"
writing,"1,564,658,327.31","1,564,658,333.53"
writing,"1,564,658,342.85","1,564,658,421.52"
writing,"1,564,658,441.70","1,564,658,452.07"
writing,"1,564,658,466.05","1,564,658,476.41"
writing,"1,564,658,478.47","1,564,658,530.76"
audio,"1,564,658,531.79","1,564,658,536.47"
writing,"1,564,658,536.98","1,564,658,559.25"
writing,"1,564,658,620.31","1,564,658,711.92"
writing,"1,564,658,744.02","1,564,658,783.89"
writing,"1,564,658,788.03","1,564,659,001.81"
writing,"1,564,659,004.92","1,564,659,005.95"
writing,"1,564,659,007.51","1,564,659,020.45"
writing,"1,564,659,025.11","1,564,659,068.09"
writing,"1,564,659,069.13","1,564,659,236.81"
writing,"1,564,659,242.49","1,564,659,313.43"
writing,"1,564,659,318.07","1,564,659,360.55"
writing,"1,564,659,366.24","1,564,659,380.21"
writing,"1,564,659,391.07","1,564,659,392.62"
writing,"1,564,659,455.78","1,564,659,490.48"
