Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,561,762,804.00","1,561,762,827.23"
writing,"1,561,762,838.61","1,561,762,841.71"
writing,"1,561,762,854.62","1,561,762,887.15"
writing,"1,561,762,889.22","1,561,762,905.22"
writing,"1,561,762,931.05","1,561,762,937.76"
writing,"1,561,762,953.80","1,561,762,966.18"
writing,"1,561,762,968.25","1,561,762,988.38"
writing,"1,561,762,991.48","1,561,762,992.00"
writing,"1,561,762,993.03","1,561,762,997.16"
writing,"1,561,763,017.82","1,561,763,047.26"
writing,"1,561,763,049.84","1,561,763,054.99"
writing,"1,561,763,059.65","1,561,763,072.56"
writing,"1,561,763,076.19","1,561,763,079.28"
writing,"1,561,763,081.86","1,561,763,082.89"
writing,"1,561,763,174.69","1,561,763,178.30"
writing,"1,561,763,362.83","1,561,763,377.88"
writing,"1,561,763,381.00","1,561,763,385.15"
writing,"1,561,763,392.45","1,561,763,406.97"
writing,"1,561,763,458.92","1,561,763,459.95"
writing,"1,561,763,467.23","1,561,763,485.89"
writing,"1,561,763,489.01","1,561,763,491.59"
writing,"1,561,763,494.73","1,561,763,496.29"
writing,"1,561,763,498.92","1,561,763,504.61"
writing,"1,561,763,539.42","1,561,763,543.04"
audio,"1,561,763,557.09","1,561,763,557.61"
writing,"1,561,763,712.82","1,561,763,729.93"
writing,"1,561,763,742.39","1,561,763,747.05"
writing,"1,561,763,760.55","1,561,763,771.44"
writing,"1,561,763,776.12","1,561,763,784.42"
writing,"1,561,763,796.88","1,561,763,797.92"
writing,"1,561,763,802.08","1,561,763,829.57"
writing,"1,561,763,843.05","1,561,763,860.64"
audio,"1,561,763,888.21","1,561,763,888.72"
audio,"1,561,763,957.03","1,561,763,957.54"
writing,"1,561,763,959.63","1,561,763,973.60"
writing,"1,561,763,981.37","1,561,763,994.85"
audio,"1,561,764,032.66","1,561,764,033.18"
writing,"1,561,764,088.62","1,561,764,091.72"
writing,"1,561,764,095.34","1,561,764,101.04"
writing,"1,561,764,108.30","1,561,764,129.02"
writing,"1,561,764,131.09","1,561,764,160.60"
writing,"1,561,764,165.30","1,561,764,211.38"
writing,"1,561,764,213.99","1,561,764,242.99"
writing,"1,561,764,245.58","1,561,764,250.24"
writing,"1,561,764,264.76","1,561,764,265.28"
writing,"1,561,764,268.39","1,561,764,284.94"
writing,"1,561,764,287.53","1,561,764,345.00"
writing,"1,561,764,348.10","1,561,764,366.76"
writing,"1,561,764,367.80","1,561,764,396.77"
writing,"1,561,764,398.87","1,561,764,418.50"
writing,"1,561,764,420.06","1,561,764,452.18"
writing,"1,561,764,467.21","1,561,764,467.73"
writing,"1,561,764,475.00","1,561,764,487.94"
writing,"1,561,764,496.28","1,561,764,500.94"
writing,"1,561,764,538.83","1,561,764,566.29"
writing,"1,561,764,576.15","1,561,764,583.92"
writing,"1,561,764,585.48","1,561,764,597.39"
writing,"1,561,764,603.09","1,561,764,608.27"
writing,"1,561,764,610.35","1,561,764,623.30"
writing,"1,561,764,627.45","1,561,764,630.56"
writing,"1,561,764,632.11","1,561,764,637.81"
writing,"1,561,764,639.37","1,561,764,642.99"
writing,"1,561,764,646.10","1,561,764,669.91"
writing,"1,561,764,730.56","1,561,764,741.44"
writing,"1,561,764,744.59","1,561,764,754.44"
writing,"1,561,764,757.57","1,561,764,765.34"
writing,"1,561,764,768.45","1,561,764,771.55"
writing,"1,561,764,774.66","1,561,764,779.84"
writing,"1,561,764,782.49","1,561,764,783.52"
writing,"1,561,764,786.64","1,561,764,788.19"
writing,"1,561,764,816.71","1,561,764,874.74"
