Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,561,384,846.41","1,561,384,846.92"
writing,"1,561,385,031.50","1,561,385,032.01"
writing,"1,561,394,619.95","1,561,394,621.50"
writing,"1,561,394,642.19","1,561,394,646.32"
writing,"1,561,394,855.24","1,561,394,855.76"
writing,"1,561,408,855.50","1,561,408,856.04"
writing,"1,561,408,959.89","1,561,408,960.40"
writing,"1,561,409,166.16","1,561,409,166.67"
writing,"1,561,409,803.03","1,561,409,811.82"
writing,"1,561,410,334.99","1,561,410,335.51"
writing,"1,561,411,206.12","1,561,411,206.64"
writing,"1,561,411,214.40","1,561,411,221.13"
writing,"1,561,411,589.82","1,561,411,590.33"
writing,"1,561,411,808.15","1,561,411,808.66"
writing,"1,561,411,941.83","1,561,411,943.89"
writing,"1,561,411,953.20","1,561,411,953.72"
writing,"1,561,411,955.29","1,561,411,960.98"
writing,"1,561,411,962.01","1,561,411,965.11"
writing,"1,561,413,345.67","1,561,413,346.70"
writing,"1,561,413,359.10","1,561,413,359.64"
writing,"1,561,413,459.82","1,561,413,460.34"
writing,"1,561,413,506.86","1,561,413,513.06"
writing,"1,561,413,589.04","1,561,413,612.81"
writing,"1,561,413,614.88","1,561,413,621.07"
writing,"1,561,413,630.89","1,561,413,663.96"
writing,"1,561,413,671.73","1,561,413,674.31"
writing,"1,561,413,685.13","1,561,413,685.65"
writing,"1,561,413,692.40","1,561,413,707.47"
writing,"1,561,413,711.11","1,561,413,718.87"
writing,"1,561,413,732.32","1,561,413,742.66"
writing,"1,561,413,750.97","1,561,413,767.49"
writing,"1,561,413,770.60","1,561,413,781.94"
