Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,568,284,065.76","1,568,284,066.27"
audio,"1,568,285,955.63","1,568,285,958.74"
writing,"1,568,300,715.78","1,568,300,716.82"
writing,"1,568,304,120.06","1,568,304,122.65"
writing,"1,568,304,125.75","1,568,304,128.85"
writing,"1,568,310,362.25","1,568,310,363.28"
writing,"1,568,316,628.65","1,568,316,629.18"
writing,"1,568,322,726.07","1,568,322,726.60"
audio,"1,568,322,798.50","1,568,322,811.42"
audio,"1,568,322,822.34","1,568,322,919.75"
audio,"1,568,322,949.79","1,568,322,979.85"
audio,"1,568,323,654.74","1,568,323,658.38"
writing,"1,568,324,050.96","1,568,324,080.03"
writing,"1,568,327,789.73","1,568,327,797.54"
