Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,569,970,828.34","1,569,970,834.06"
writing,"1,569,970,840.32","1,569,970,846.55"
writing,"1,569,970,852.27","1,569,970,855.90"
writing,"1,569,970,864.23","1,569,970,869.95"
writing,"1,569,970,876.71","1,569,970,891.79"
writing,"1,569,970,901.16","1,569,970,919.35"
writing,"1,569,970,931.83","1,569,970,937.04"
writing,"1,569,970,942.24","1,569,970,965.65"
writing,"1,569,971,387.90","1,569,971,388.96"
audio,"1,569,971,389.53","1,569,971,390.05"
writing,"1,569,971,390.59","1,569,971,478.99"
writing,"1,569,971,494.59","1,569,971,495.65"
writing,"1,569,971,512.30","1,569,971,512.82"
audio,"1,569,971,523.24","1,569,971,524.29"
writing,"1,569,971,524.81","1,569,971,565.34"
writing,"1,569,971,570.03","1,569,971,629.27"
writing,"1,569,971,637.60","1,569,971,725.41"
writing,"1,569,971,740.49","1,569,971,794.56"
writing,"1,569,971,799.24","1,569,971,808.61"
writing,"1,569,971,812.74","1,569,971,842.39"
writing,"1,569,971,844.47","1,569,971,857.99"
writing,"1,569,971,864.74","1,569,971,909.34"
writing,"1,569,971,910.39","1,569,971,926.50"
writing,"1,569,971,930.13","1,569,971,949.37"
writing,"1,569,971,977.34","1,569,971,985.14"
writing,"1,569,972,032.47","1,569,972,048.08"
writing,"1,569,972,280.33","1,569,972,322.45"
writing,"1,569,972,325.58","1,569,972,338.05"
writing,"1,569,972,340.65","1,569,972,348.97"
writing,"1,569,972,350.52","1,569,972,358.30"
writing,"1,569,972,362.45","1,569,972,370.25"
writing,"1,569,972,378.05","1,569,972,379.61"
writing,"1,569,972,423.80","1,569,972,430.04"
writing,"1,569,972,447.72","1,569,972,451.36"
writing,"1,569,972,456.05","1,569,972,474.77"
writing,"1,569,972,477.37","1,569,972,495.06"
writing,"1,569,972,505.48","1,569,972,611.04"
writing,"1,569,972,614.15","1,569,972,619.87"
writing,"1,569,972,622.99","1,569,972,630.78"
