Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,577,797,020.47","1,577,797,023.05"
writing,"1,577,801,667.20","1,577,801,678.57"
writing,"1,577,801,682.21","1,577,801,696.12"
audio,"1,577,801,696.63","1,577,801,698.18"
audio,"1,577,808,556.70","1,577,808,699.28"
audio,"1,577,809,564.73","1,577,809,565.76"
audio,"1,577,809,867.27","1,577,809,876.11"
audio,"1,577,810,983.10","1,577,810,985.16"
writing,"1,577,811,053.25","1,577,811,053.77"
writing,"1,577,811,758.19","1,577,811,759.23"
audio,"1,577,812,586.45","1,577,812,588.51"
writing,"1,577,812,589.02","1,577,812,590.09"
writing,"1,577,812,714.61","1,577,812,715.13"
audio,"1,577,812,715.64","1,577,812,722.34"
writing,"1,577,812,868.94","1,577,812,869.46"
audio,"1,577,812,869.98","1,577,812,883.38"
writing,"1,577,812,883.89","1,577,812,884.41"
audio,"1,577,812,900.41","1,577,812,911.24"
writing,"1,577,812,911.76","1,577,812,912.27"
audio,"1,577,812,968.00","1,577,812,970.07"
audio,"1,577,813,222.13","1,577,813,227.32"
writing,"1,577,815,374.07","1,577,815,374.58"
audio,"1,577,815,375.10","1,577,815,379.75"
writing,"1,577,816,960.01","1,577,816,960.53"
audio,"1,577,816,961.05","1,577,817,225.75"
audio,"1,577,817,318.27","1,577,817,322.38"
writing,"1,577,817,322.90","1,577,817,323.93"
audio,"1,577,817,327.54","1,577,817,328.05"
writing,"1,577,817,328.57","1,577,817,329.09"
audio,"1,577,817,347.69","1,577,817,409.06"
visual,"1,577,820,575.65","1,577,820,585.44"
visual,"1,577,820,589.04","1,577,820,602.41"
visual,"1,577,821,770.65","1,577,821,772.20"
visual,"1,577,821,773.23","1,577,821,775.30"
audio,"1,577,821,775.81","1,577,821,785.60"
