Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,571,748,513.34","1,571,748,515.39"
writing,"1,571,752,945.02","1,571,752,945.53"
audio,"1,571,754,055.14","1,571,754,058.21"
audio,"1,571,754,455.36","1,571,754,457.42"
audio,"1,571,754,565.94","1,571,754,567.48"
audio,"1,571,770,006.24","1,571,770,006.76"
audio,"1,571,770,009.84","1,571,770,010.87"
writing,"1,571,770,204.94","1,571,770,208.56"
writing,"1,571,772,562.41","1,571,772,563.43"
audio,"1,571,772,563.95","1,571,772,573.70"
audio,"1,571,772,576.28","1,571,772,580.40"
