Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,580,774,487.36","1,580,774,487.88"
visual,"1,580,774,489.94","1,580,774,491.48"
writing,"1,580,774,539.81","1,580,774,705.52"
writing,"1,580,820,806.80","1,580,820,821.73"
writing,"1,580,824,151.94","1,580,824,159.13"
writing,"1,580,825,193.33","1,580,825,258.74"
writing,"1,580,825,272.64","1,580,825,466.33"
writing,"1,580,827,425.69","1,580,827,455.55"
writing,"1,580,828,051.47","1,580,828,145.66"
visual,"1,580,834,148.80","1,580,834,153.96"
writing,"1,580,835,193.26","1,580,835,332.28"
writing,"1,580,835,333.86","1,580,835,348.25"
writing,"1,580,835,428.44","1,580,835,447.48"
writing,"1,580,835,458.25","1,580,835,469.07"
writing,"1,580,835,800.58","1,580,835,806.24"
writing,"1,580,837,783.47","1,580,837,784.51"
audio,"1,580,837,785.02","1,580,837,946.62"
writing,"1,580,838,014.62","1,580,838,015.14"
audio,"1,580,838,015.65","1,580,838,169.07"
writing,"1,580,845,689.09","1,580,845,689.61"
writing,"1,580,847,778.15","1,580,847,778.68"
writing,"1,580,851,001.89","1,580,851,006.00"
writing,"1,580,851,012.69","1,580,851,013.23"
