Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,559,963,589.61","1,559,963,602.42"
audio,"1,559,963,611.70","1,559,963,621.48"
audio,"1,559,963,645.14","1,559,963,645.65"
writing,"1,559,963,796.78","1,559,963,798.32"
audio,"1,559,963,798.87","1,559,963,799.38"
writing,"1,559,963,801.96","1,559,963,832.28"
writing,"1,559,963,835.37","1,559,963,846.67"
writing,"1,559,963,849.24","1,559,963,854.88"
audio,"1,559,963,896.99","1,559,963,897.50"
audio,"1,559,964,617.43","1,559,964,622.58"
writing,"1,559,965,713.91","1,559,965,714.94"
audio,"1,559,965,715.46","1,559,965,716.49"
writing,"1,559,968,661.37","1,559,968,661.89"
audio,"1,559,968,662.42","1,559,968,665.52"
writing,"1,559,968,666.03","1,559,968,666.55"
audio,"1,559,969,212.56","1,559,969,214.63"
audio,"1,559,969,373.97","1,559,969,374.49"
writing,"1,559,969,424.67","1,559,969,435.53"
writing,"1,559,970,594.93","1,559,970,596.47"
audio,"1,559,970,790.27","1,559,970,810.44"
writing,"1,559,970,837.32","1,559,970,837.84"
audio,"1,559,970,838.36","1,559,970,858.50"
audio,"1,559,970,925.32","1,559,970,931.50"
audio,"1,559,970,935.09","1,559,970,936.64"
audio,"1,559,970,948.49","1,559,970,967.06"
writing,"1,559,970,967.58","1,559,970,969.64"
audio,"1,559,971,015.06","1,559,971,015.57"
audio,"1,559,971,118.02","1,559,971,121.14"
writing,"1,559,975,041.45","1,559,975,050.26"
writing,"1,559,978,430.51","1,559,979,025.39"
writing,"1,559,980,208.90","1,559,980,217.71"
writing,"1,559,980,686.64","1,559,980,693.88"
writing,"1,559,980,740.89","1,559,980,741.92"
writing,"1,559,980,785.47","1,559,980,785.98"
writing,"1,559,980,848.02","1,559,980,849.57"
audio,"1,559,980,853.19","1,559,980,857.31"
audio,"1,559,980,858.87","1,559,980,860.94"
audio,"1,559,981,395.03","1,559,981,396.58"
audio,"1,559,981,436.45","1,559,981,441.13"
