Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,571,441,015.14","1,571,441,016.71"
writing,"1,571,446,337.52","1,571,446,339.06"
writing,"1,571,489,465.46","1,571,489,465.97"
audio,"1,571,489,466.50","1,571,489,467.01"
writing,"1,571,489,467.53","1,571,489,468.06"
audio,"1,571,489,468.57","1,571,489,471.15"
writing,"1,571,489,471.67","1,571,489,522.64"
writing,"1,571,493,465.72","1,571,493,534.19"
writing,"1,571,494,428.15","1,571,494,443.05"
writing,"1,571,494,457.44","1,571,494,457.95"
writing,"1,571,494,659.81","1,571,494,660.83"
writing,"1,571,494,667.53","1,571,494,723.02"
writing,"1,571,494,724.57","1,571,494,725.08"
audio,"1,571,494,725.59","1,571,494,727.65"
audio,"1,571,494,728.68","1,571,494,729.20"
writing,"1,571,494,729.71","1,571,494,749.74"
writing,"1,571,494,755.40","1,571,494,759.52"
writing,"1,571,494,781.10","1,571,494,813.97"
writing,"1,571,494,821.19","1,571,494,839.69"
writing,"1,571,494,843.80","1,571,494,847.91"
writing,"1,571,494,857.16","1,571,495,022.08"
writing,"1,571,495,024.15","1,571,495,063.70"
writing,"1,571,495,068.84","1,571,495,074.49"
audio,"1,571,495,139.19","1,571,495,145.88"
audio,"1,571,495,171.61","1,571,495,172.64"
writing,"1,571,495,277.18","1,571,495,289.03"
writing,"1,571,495,787.09","1,571,495,787.61"
audio,"1,571,495,788.14","1,571,495,790.20"
audio,"1,571,503,236.72","1,571,503,239.30"
audio,"1,571,503,617.17","1,571,503,618.71"
audio,"1,571,504,807.18","1,571,504,807.69"
writing,"1,571,506,653.95","1,571,506,654.46"
audio,"1,571,508,038.71","1,571,508,055.69"
audio,"1,571,508,092.26","1,571,508,092.78"
audio,"1,571,512,116.00","1,571,512,116.51"
audio,"1,571,513,622.86","1,571,513,623.89"
audio,"1,571,513,867.64","1,571,513,869.70"
audio,"1,571,513,908.79","1,571,513,911.36"
audio,"1,571,514,392.19","1,571,514,394.24"
audio,"1,571,514,403.01","1,571,514,405.07"
audio,"1,571,514,433.91","1,571,514,446.78"
audio,"1,571,516,548.01","1,571,516,548.53"
