Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,561,285,963.49","1,561,285,964.00"
writing,"1,561,286,368.34","1,561,286,368.86"
writing,"1,561,286,413.59","1,561,286,414.10"
writing,"1,561,287,515.87","1,561,287,516.38"
writing,"1,561,288,437.60","1,561,288,438.12"
writing,"1,561,288,737.33","1,561,288,737.85"
audio,"1,561,288,739.93","1,561,288,741.99"
audio,"1,561,288,743.54","1,561,288,746.63"
writing,"1,561,288,849.62","1,561,288,888.74"
writing,"1,561,288,943.34","1,561,288,943.85"
writing,"1,561,288,944.91","1,561,288,945.43"
writing,"1,561,289,092.71","1,561,289,093.74"
writing,"1,561,289,124.67","1,561,289,133.43"
writing,"1,561,289,787.94","1,561,289,788.45"
writing,"1,561,289,816.25","1,561,289,857.44"
writing,"1,561,292,869.09","1,561,292,905.63"
writing,"1,561,292,953.54","1,561,293,101.86"
writing,"1,561,293,128.63","1,561,293,170.85"
writing,"1,561,293,207.45","1,561,293,207.96"
writing,"1,561,293,243.51","1,561,293,245.58"
writing,"1,561,293,250.72","1,561,293,270.81"
audio,"1,561,293,297.13","1,561,293,297.65"
writing,"1,561,293,298.68","1,561,293,361.53"
writing,"1,561,293,365.14","1,561,293,376.47"
writing,"1,561,293,488.11","1,561,293,488.63"
writing,"1,561,293,544.22","1,561,293,561.73"
writing,"1,561,293,850.18","1,561,293,851.73"
writing,"1,561,293,856.37","1,561,293,882.65"
writing,"1,561,293,973.83","1,561,293,978.47"
writing,"1,561,293,980.53","1,561,293,992.37"
writing,"1,561,294,002.17","1,561,294,014.02"
writing,"1,561,294,226.85","1,561,294,279.95"
writing,"1,561,294,305.69","1,561,294,311.35"
writing,"1,561,294,312.90","1,561,294,314.44"
writing,"1,561,294,316.00","1,561,294,355.13"
writing,"1,561,296,985.16","1,561,297,078.91"
writing,"1,561,297,268.61","1,561,297,273.27"
writing,"1,561,297,277.91","1,561,297,338.66"
writing,"1,561,297,655.90","1,561,297,661.05"
writing,"1,561,297,665.19","1,561,297,671.38"
writing,"1,561,297,672.93","1,561,297,673.95"
writing,"1,561,297,676.02","1,561,297,677.57"
writing,"1,561,297,679.64","1,561,297,684.28"
writing,"1,561,297,685.83","1,561,297,687.88"
writing,"1,561,297,732.69","1,561,297,733.20"
writing,"1,561,298,187.59","1,561,298,202.52"
writing,"1,561,298,248.97","1,561,298,250.01"
writing,"1,561,298,351.66","1,561,298,363.00"
writing,"1,561,298,375.88","1,561,298,383.61"
writing,"1,561,298,387.23","1,561,298,399.59"
writing,"1,561,298,403.22","1,561,298,408.38"
writing,"1,561,298,409.93","1,561,298,415.09"
writing,"1,561,298,417.16","1,561,298,417.67"
writing,"1,561,298,419.25","1,561,298,434.21"
writing,"1,561,298,436.80","1,561,298,444.01"
writing,"1,561,298,447.11","1,561,298,449.17"
writing,"1,561,298,503.28","1,561,298,503.79"
writing,"1,561,298,542.48","1,561,298,544.04"
writing,"1,561,298,571.92","1,561,298,596.62"
writing,"1,561,298,613.61","1,561,298,614.12"
writing,"1,561,298,641.98","1,561,298,642.49"
writing,"1,561,299,601.24","1,561,299,603.30"
writing,"1,561,299,948.90","1,561,300,050.96"
writing,"1,561,300,291.27","1,561,300,339.28"
writing,"1,561,305,495.81","1,561,305,497.36"
writing,"1,561,305,498.91","1,561,305,507.66"
writing,"1,561,305,710.84","1,561,305,750.53"
writing,"1,561,305,754.14","1,561,305,756.71"
writing,"1,561,305,760.34","1,561,305,762.92"
writing,"1,561,305,767.57","1,561,305,797.47"
writing,"1,561,305,804.23","1,561,305,807.84"
writing,"1,561,305,810.94","1,561,305,814.55"
writing,"1,561,305,818.17","1,561,305,821.78"
writing,"1,561,305,824.87","1,561,305,837.77"
writing,"1,561,305,843.97","1,561,305,857.89"
writing,"1,561,305,860.47","1,561,305,896.04"
writing,"1,561,305,898.63","1,561,305,934.84"
writing,"1,561,305,936.91","1,561,305,939.49"
writing,"1,561,305,941.06","1,561,305,949.30"
writing,"1,561,305,951.36","1,561,305,956.00"
writing,"1,561,305,962.20","1,561,305,964.26"
writing,"1,561,305,965.81","1,561,305,969.94"
writing,"1,561,305,973.55","1,561,305,975.61"
writing,"1,561,305,979.74","1,561,305,988.48"
writing,"1,561,305,990.03","1,561,305,990.54"
writing,"1,561,305,993.12","1,561,305,993.64"
writing,"1,561,306,026.14","1,561,306,043.65"
writing,"1,561,306,048.80","1,561,306,058.57"
writing,"1,561,306,060.14","1,561,306,066.84"
writing,"1,561,306,072.53","1,561,306,077.69"
writing,"1,561,306,084.40","1,561,306,091.10"
writing,"1,561,306,101.97","1,561,306,105.07"
writing,"1,561,306,106.62","1,561,306,111.26"
writing,"1,561,306,114.87","1,561,306,174.16"
writing,"1,561,306,234.46","1,561,306,238.07"
writing,"1,561,306,246.33","1,561,306,253.55"
writing,"1,561,306,258.72","1,561,306,274.68"
writing,"1,561,306,281.39","1,561,306,300.99"
writing,"1,561,306,306.66","1,561,306,366.43"
writing,"1,561,306,377.77","1,561,306,382.41"
writing,"1,561,306,395.82","1,561,306,424.19"
writing,"1,561,306,440.69","1,561,306,449.94"
writing,"1,561,306,567.56","1,561,306,616.00"
writing,"1,561,306,626.84","1,561,306,634.05"
writing,"1,561,306,637.15","1,561,306,637.67"
writing,"1,561,306,659.87","1,561,306,673.80"
writing,"1,561,306,681.57","1,561,306,682.60"
writing,"1,561,306,705.30","1,561,306,709.43"
writing,"1,561,308,865.32","1,561,308,980.97"
writing,"1,561,308,986.65","1,561,308,987.68"
writing,"1,561,308,991.29","1,561,309,003.66"
writing,"1,561,309,009.32","1,561,309,022.23"
writing,"1,561,309,030.48","1,561,309,040.28"
