Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,564,960,833.18","1,564,960,841.43"
audio,"1,564,960,878.07","1,564,960,882.72"
audio,"1,564,961,613.63","1,564,961,614.66"
writing,"1,564,962,609.02","1,564,962,623.97"
audio,"1,564,962,969.86","1,564,962,977.61"
writing,"1,564,963,571.10","1,564,963,572.65"
audio,"1,564,963,573.17","1,564,963,574.71"
audio,"1,564,963,745.96","1,564,963,758.87"
writing,"1,564,963,853.05","1,564,964,104.11"
audio,"1,564,964,104.62","1,564,965,393.57"
writing,"1,564,965,394.08","1,564,965,394.60"
audio,"1,564,965,404.42","1,564,965,405.45"
audio,"1,565,008,630.06","1,565,008,644.55"
writing,"1,565,009,066.32","1,565,009,082.40"
writing,"1,565,009,088.61","1,565,009,090.68"
writing,"1,565,009,232.48","1,565,009,233.00"
audio,"1,565,009,319.99","1,565,009,324.14"
audio,"1,565,009,339.17","1,565,009,350.54"
writing,"1,565,009,824.08","1,565,009,824.60"
audio,"1,565,009,825.11","1,565,009,825.63"
writing,"1,565,021,284.82","1,565,021,285.33"
audio,"1,565,021,291.53","1,565,021,293.08"
writing,"1,565,021,536.66","1,565,021,538.20"
writing,"1,565,021,540.27","1,565,021,541.31"
audio,"1,565,021,541.82","1,565,021,545.95"
writing,"1,565,021,553.21","1,565,021,554.24"
writing,"1,565,024,473.64","1,565,024,481.40"
audio,"1,565,030,370.45","1,565,030,402.06"
