Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
writing,"1,564,478,208.41","1,564,478,208.94"
writing,"1,564,481,745.31","1,564,481,746.34"
writing,"1,564,482,877.06","1,564,482,878.62"
writing,"1,564,482,879.65","1,564,482,882.25"
writing,"1,564,482,929.28","1,564,482,933.94"
writing,"1,564,482,956.76","1,564,482,957.28"
writing,"1,564,483,243.00","1,564,483,281.36"
writing,"1,564,483,290.16","1,564,483,291.20"
writing,"1,564,483,307.77","1,564,483,311.40"
audio,"1,564,483,434.26","1,564,483,435.29"
writing,"1,564,484,304.78","1,564,484,305.30"
writing,"1,564,484,950.18","1,564,484,951.73"
writing,"1,564,487,785.67","1,564,487,786.70"
writing,"1,564,492,237.05","1,564,492,237.56"
writing,"1,564,495,995.02","1,564,495,996.57"
writing,"1,564,496,757.46","1,564,496,764.73"
writing,"1,564,498,137.81","1,564,498,138.85"
visual,"1,564,498,142.46","1,564,498,240.65"
audio,"1,564,498,267.12","1,564,498,267.64"
visual,"1,564,498,270.24","1,564,498,289.93"
writing,"1,564,498,290.44","1,564,498,290.97"
writing,"1,564,500,553.05","1,564,500,604.01"
visual,"1,564,502,914.39","1,564,502,916.98"
writing,"1,564,502,918.54","1,564,502,919.58"
writing,"1,564,502,932.05","1,564,502,933.09"
writing,"1,564,503,084.97","1,564,503,085.49"
writing,"1,564,503,101.11","1,564,503,101.63"
writing,"1,564,503,109.97","1,564,503,110.50"
writing,"1,564,503,207.78","1,564,503,208.30"
audio,"1,564,503,226.52","1,564,503,227.04"
writing,"1,564,509,624.39","1,564,509,635.33"
audio,"1,564,516,818.19","1,564,516,874.00"
