Pool,Foreground Begin (Unix Time),Foreground End (Unix Time)
audio,"1,576,108,891.78","1,576,108,892.31"
audio,"1,576,109,305.69","1,576,109,311.40"
writing,"1,576,109,311.92","1,576,109,354.29"
writing,"1,576,109,449.31","1,576,109,455.51"
writing,"1,576,109,457.07","1,576,109,460.70"
writing,"1,576,109,463.83","1,576,109,475.70"
writing,"1,576,110,829.32","1,576,110,829.85"
audio,"1,576,110,830.37","1,576,110,830.89"
audio,"1,576,110,892.90","1,576,110,893.93"
writing,"1,576,113,725.97","1,576,113,730.09"
writing,"1,576,113,745.04","1,576,113,748.66"
writing,"1,576,113,749.68","1,576,113,750.20"
writing,"1,576,113,752.26","1,576,113,782.68"
writing,"1,576,113,788.35","1,576,113,791.44"
writing,"1,576,113,812.06","1,576,113,815.16"
writing,"1,576,113,885.88","1,576,113,893.11"
writing,"1,576,113,907.02","1,576,113,908.57"
writing,"1,576,113,915.27","1,576,113,915.79"
writing,"1,576,113,932.82","1,576,113,934.37"
writing,"1,576,113,940.56","1,576,113,944.68"
writing,"1,576,113,959.12","1,576,113,959.63"
writing,"1,576,113,974.07","1,576,113,975.10"
writing,"1,576,113,983.35","1,576,113,984.89"
writing,"1,576,113,992.63","1,576,114,002.42"
writing,"1,576,114,008.09","1,576,114,009.65"
writing,"1,576,114,015.32","1,576,114,017.38"
writing,"1,576,114,028.72","1,576,114,030.27"
writing,"1,576,114,038.01","1,576,114,039.56"
writing,"1,576,114,047.81","1,576,114,048.84"
writing,"1,576,114,053.48","1,576,114,054.51"
writing,"1,576,114,057.08","1,576,114,058.12"
writing,"1,576,114,073.07","1,576,114,073.59"
writing,"1,576,114,079.26","1,576,114,100.91"
writing,"1,576,114,103.49","1,576,114,104.52"
writing,"1,576,114,112.76","1,576,114,113.27"
writing,"1,576,114,128.21","1,576,114,128.73"
writing,"1,576,114,148.84","1,576,114,150.39"
writing,"1,576,114,172.56","1,576,114,177.71"
writing,"1,576,114,199.40","1,576,114,205.07"
writing,"1,576,114,218.99","1,576,114,220.02"
writing,"1,576,114,227.25","1,576,114,228.80"
writing,"1,576,114,237.56","1,576,114,238.59"
writing,"1,576,114,256.65","1,576,114,257.68"
writing,"1,576,114,263.87","1,576,114,264.90"
writing,"1,576,114,267.48","1,576,114,269.03"
writing,"1,576,114,272.12","1,576,114,274.18"
writing,"1,576,114,278.29","1,576,114,280.87"
writing,"1,576,114,287.05","1,576,114,287.57"
writing,"1,576,114,293.75","1,576,114,294.79"
writing,"1,576,114,353.09","1,576,114,358.25"
writing,"1,576,114,409.85","1,576,114,411.91"
writing,"1,576,114,432.02","1,576,114,432.54"
writing,"1,576,114,437.70","1,576,114,438.22"
writing,"1,576,114,490.32","1,576,114,491.35"
writing,"1,576,114,495.99","1,576,114,497.02"
writing,"1,576,114,504.24","1,576,114,504.75"
writing,"1,576,114,507.34","1,576,114,508.38"
writing,"1,576,114,630.77","1,576,114,634.38"
writing,"1,576,117,719.15","1,576,117,738.26"
writing,"1,576,128,582.84","1,576,128,587.48"
audio,"1,576,128,955.29","1,576,128,957.88"
writing,"1,576,129,305.32","1,576,129,305.85"
audio,"1,576,129,306.37","1,576,129,308.42"
audio,"1,576,129,358.04","1,576,129,358.56"
writing,"1,576,129,366.85","1,576,129,374.09"
writing,"1,576,129,375.13","1,576,129,422.15"
writing,"1,576,129,423.71","1,576,129,426.29"
writing,"1,576,129,430.97","1,576,129,441.30"
writing,"1,576,129,446.48","1,576,129,449.08"
writing,"1,576,129,450.62","1,576,129,451.14"
writing,"1,576,129,462.50","1,576,129,463.02"
audio,"1,576,129,463.54","1,576,129,466.64"
writing,"1,576,129,512.16","1,576,129,518.88"
writing,"1,576,129,520.44","1,576,129,529.22"
audio,"1,576,129,618.56","1,576,129,620.62"
audio,"1,576,129,913.01","1,576,129,914.05"
writing,"1,576,130,200.05","1,576,130,203.15"
visual,"1,576,135,094.62","1,576,135,099.78"
visual,"1,576,135,113.20","1,576,135,115.79"
audio,"1,576,135,116.83","1,576,135,117.34"
visual,"1,576,135,119.42","1,576,135,129.73"
writing,"1,576,135,163.31","1,576,135,167.96"
visual,"1,576,135,168.48","1,576,135,170.54"
visual,"1,576,135,179.31","1,576,135,182.42"
writing,"1,576,135,194.78","1,576,135,195.81"
visual,"1,576,135,392.20","1,576,135,488.44"
visual,"1,576,135,513.88","1,576,135,518.02"
visual,"1,576,135,529.93","1,576,135,575.96"
visual,"1,576,135,603.44","1,576,135,711.56"
audio,"1,576,139,511.91","1,576,139,525.47"
audio,"1,576,139,570.51","1,576,139,572.08"
visual,"1,576,140,623.44","1,576,140,724.78"
audio,"1,576,140,726.36","1,576,140,726.87"
writing,"1,576,142,833.15","1,576,142,835.23"
audio,"1,576,142,835.75","1,576,142,837.81"
writing,"1,576,144,919.13","1,576,144,925.85"
writing,"1,576,148,265.02","1,576,148,265.53"
